sample,fctngrp,count,tray_num,block_num,desert,fire_name,fire_year,TSF,TSF2,burn,plot_num,fullplot_name,line,location,overstory,unique_ID,date_coll,data_type
357,AF,2,45,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23,seedbank
357,AG,1,45,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,10,S,GB-RAD-CON-1-3-10-S,2018-06-23,seedbank
358,AF,9,45,6,CP,,CON,control,con,control,1,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08,seedbank
358,PF,5,45,6,CP,,CON,control,con,control,1,MV-CON-1,2,20,I,MV-CON-1-2-2-20-I,2018-06-08,seedbank
359,AF,24,45,6,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24,seedbank
359,AG,2,45,6,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,1,20,S,SO-GAT-CON-1-1-20-S,2018-09-24,seedbank
361,AF,2,46,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,3,20,I,GB-RAD-CON-3-3-20-I,2018-06-23,seedbank
363,AF,18,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21,seedbank
363,PF,1,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,2,10,I,CH-JCB-CON-1-2-10-I,2018-10-21,seedbank
364,PG,3,46,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,20,I,GB-OW-01-1-2-20-I,2018-06-26,seedbank
365,AF,21,46,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23,seedbank
365,AG,12,46,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,20,I,SO-GAT-80-3-3-20-I,2018-09-23,seedbank
366,AF,15,46,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23,seedbank
366,SH,1,46,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,3,20,I,SO-GAT-80-1-3-20-I,2018-09-23,seedbank
367,AF,13,46,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,20,S,CH-JCB-CON-1-1-20-S,2018-10-21,seedbank
368,AF,13,46,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21,seedbank
368,PG,1,46,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,3,20,S,CH-JCB-CON-2-3-20-S,2018-10-21,seedbank
370,AF,4,47,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23,seedbank
370,AG,2,47,6,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,I,GB-RAD-CON-1-3-20-I,2018-06-23,seedbank
371,AF,2,47,6,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,I,CH-JCB-01-3-3-20-I,2018-10-20,seedbank
372,AF,1,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank
372,AG,1,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank
372,PG,2,47,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,3,20,I,GB-RAD-84-2-3-20-I,2018-06-23,seedbank
373,AF,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank
373,AG,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank
373,PG,1,47,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,S,GB-RAD-84-1-2-10-S,2018-06-23,seedbank
374,AF,9,47,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22,seedbank
374,AG,1,47,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,10,S,CH-KNT-89-1-3-10-S,2018-10-22,seedbank
375,AF,11,47,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23,seedbank
375,SH,3,47,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,3,10,S,SO-GAT-80-2-3-10-S,2018-09-23,seedbank
376,AF,7,47,6,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,10,I,CH-KNT-CON-2-1-10-I,2018-10-24,seedbank
378,AF,2,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank
378,AG,4,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank
378,PF,6,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank
378,PG,23,48,5,CP,,89,30,30F,burned,1,MV-89-1,2,20,S,MV-89-1-2-2-20-S,2018-06-07,seedbank
379,AF,3,48,5,CP,,89,30,30F,burned,2,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07,seedbank
379,PG,1,48,5,CP,,89,30,30F,burned,2,MV-89-2,2,10,I,MV-89-2-2-2-10-I,2018-06-07,seedbank
380,AG,1,48,5,CP,,0,15,15F,burned,1,MV-00-1,3,10,S,MV-00-1-3-3-10-S,2018-06-08,seedbank
381,AF,12,48,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25,seedbank
381,SH,1,48,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,20,S,SO-GST-CON-1-2-20-S,2018-09-25,seedbank
382,AF,13,48,5,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,20,S,CH-JCB-CON-2-1-20-S,2018-10-21,seedbank
383,AF,1,48,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27,seedbank
383,AG,5,48,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,I,SO-GST-05-1-3-20-I,2018-09-27,seedbank
384,PG,5,48,5,GB,OW,CON,control,15C,control,1,GB-OW-CON-1,2,10,I,GB-OW-CON-1-2-10-I,2018-06-26,seedbank
385,AF,3,49,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20,seedbank
385,PF,1,49,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,20,S,CH-JCB-01-3-1-20-S,2018-10-20,seedbank
386,AF,13,49,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,20,S,CH-JCB-01-2-2-20-S,2018-10-19,seedbank
387,AF,1,49,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26,seedbank
387,PG,1,49,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,20,I,GB-OW-01-2-2-20-I,2018-06-26,seedbank
388,AF,3,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank
388,AG,16,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank
388,PG,6,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank
388,SH,1,49,5,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,10,S,GB-RAD-84-2-1-10-S,2018-06-23,seedbank
389,AF,6,49,5,CP,,CON,control,con,control,1,MV-CON-1,2,10,S,MV-CON-1-2-2-10-S,2018-06-08,seedbank
390,AF,1,49,5,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,2,20,I,GB-RAD-CON-3-2-20-I,2018-06-24,seedbank
391,AG,6,49,5,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,20,I,SO-GST-05-2-1-20-I,2018-09-27,seedbank
392,AF,9,49,5,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24,seedbank
392,SH,3,49,5,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,20,S,SO-GAT-CON-1-2-20-S,2018-09-24,seedbank
393,AF,21,50,5,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,2,10,S,CH-JCB-CON-3-2-10-S,2018-10-21,seedbank
394,AF,3,50,5,CP,,CON,control,con,control,2,MV-CON-2,2,20,I,MV-CON-2-2-2-20-I,2018-06-07,seedbank
395,PG,8,50,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,20,S,GB-OW-01-1-2-20-S,2018-06-26,seedbank
396,AG,11,50,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,1,10,I,SO-GST-05-1-1-10-I,2018-09-27,seedbank
397,AF,1,50,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26,seedbank
397,AG,4,50,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26,seedbank
398,AF,1,50,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26,seedbank
398,PG,2,50,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26,seedbank
399,AF,2,50,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24,seedbank
399,AG,3,50,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24,seedbank
400,PG,2,50,5,CP,,CON,control,con,control,2,MV-CON-2,1,20,S,MV-CON-2-1-1-20-S,2018-06-07,seedbank
401,AF,1,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank
401,PF,1,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank
401,PG,14,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank
402,AF,1,51,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23,seedbank
402,AG,1,51,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23,seedbank
403,AF,6,51,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,2,20,I,CH-KNT-89-2-2-20-I,2018-10-22,seedbank
404,AF,5,51,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22,seedbank
404,PG,1,51,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22,seedbank
405,AF,17,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank
405,AG,8,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank
405,SH,1,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank
406,AF,20,51,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,20,I,CH-JCB-CON-1-1-20-I,2018-10-21,seedbank
407,AF,11,51,5,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23,seedbank
407,AG,3,51,5,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23,seedbank
409,AF,1,52,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,3,10,S,GB-RAD-CON-2-3-10-S,2018-06-23,seedbank
410,AF,7,52,5,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,S,CH-JCB-01-1-3-10-S,2018-10-20,seedbank
411,AF,3,52,5,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,20,I,CH-JCB-CON-2-1-20-I,2018-10-21,seedbank
412,AF,7,52,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,S,CH-JCB-01-3-3-20-S,2018-10-20,seedbank
413,PF,7,52,5,CP,,CON,control,con,control,1,MV-CON-1,3,20,S,MV-CON-1-3-3-20-S,2018-06-08,seedbank
414,AF,1,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank
414,PF,1,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank
414,PG,5,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank
415,AF,1,52,5,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,10,I,GB-OW-CON-2-3-10-I,2018-06-25,seedbank
418,AF,9,53,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,2,20,S,CH-KNT-89-3-2-20-S,2018-10-22,seedbank
419,AF,13,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank
419,AG,1,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank
419,PF,1,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank
420,AF,4,53,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23,seedbank
420,AG,1,53,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23,seedbank
421,AF,2,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank
421,AG,3,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank
421,SH,1,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank
422,PG,2,53,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,10,S,GB-OW-01-3-1-10-S,2018-06-26,seedbank
423,AF,7,53,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22,seedbank
423,AG,1,53,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22,seedbank
424,AF,4,53,5,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,1,20,I,CH-JCB-CON-3-1-20-I,2018-10-21,seedbank
425,AF,22,54,6,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24,seedbank
425,AG,2,54,6,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24,seedbank
426,AF,7,54,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,2,20,I,CH-KNT-CON-1-2-20-I,2018-10-24,seedbank
427,AF,2,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank
427,AG,1,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank
427,PG,9,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank
428,AF,1,54,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25,seedbank
428,AG,9,54,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25,seedbank
429,AF,1,54,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27,seedbank
429,PF,3,54,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27,seedbank
431,AF,1,54,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23,seedbank
431,PF,2,54,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23,seedbank
432,AF,4,54,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,10,I,CH-JCB-CON-1-1-10-I,2018-10-21,seedbank
434,AF,1,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank
434,AG,3,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank
434,SH,4,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank
435,AF,13,55,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,1,20,I,CH-KNT-89-1-1-20-I,2018-10-22,seedbank
437,AF,1,55,6,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,1,20,I,SO-GAT-CON-3-1-20-I,2018-09-24,seedbank
438,AF,31,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank
438,AG,22,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank
438,SH,1,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank
439,AF,9,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank
439,AG,1,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank
439,SH,5,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank
440,PG,3,55,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,20,S,GB-OW-01-3-1-20-S,2018-06-26,seedbank
442,AF,5,56,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,10,S,GB-RAD-84-1-1-10-S,2018-06-23,seedbank
443,PF,1,56,6,CP,,CON,control,con,control,1,MV-CON-1,2,10,I,MV-CON-1-2-2-10-I,2018-06-08,seedbank
444,AF,4,56,6,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,2,10,I,CH-JCB-01-1-2-10-I,2018-10-20,seedbank
446,AF,1,56,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,1,10,S,CH-KNT-CON-3-1-10-S,2018-10-24,seedbank
447,AG,6,56,6,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,20,I,SO-GAT-CON-3-3-20-I,2018-09-24,seedbank
448,AF,5,56,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,3,10,S,CH-KNT-CON-3-3-10-S,2018-10-24,seedbank
449,AF,5,57,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25,seedbank
449,AG,2,57,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25,seedbank
450,AF,7,57,6,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,1,10,I,CH-JCB-01-2-1-10-I,2018-10-19,seedbank
451,AF,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07,seedbank
451,PF,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07,seedbank
452,AF,7,57,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23,seedbank
452,AG,11,57,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23,seedbank
453,PG,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,3,10,S,MV-CON-2-3-3-10-S,2018-06-07,seedbank
454,AF,1,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank
454,AG,1,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank
454,PG,16,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank
455,AF,10,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank
455,AG,2,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank
455,PF,1,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank
456,AF,13,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank
456,AG,29,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank
456,PG,3,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank
457,PF,1,58,6,CP,,CON,control,con,control,3,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07,seedbank
457,PG,11,58,6,CP,,CON,control,con,control,3,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07,seedbank
458,AF,5,58,6,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,I,CH-JCB-01-1-3-10-I,2018-10-20,seedbank
459,AF,4,58,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25,seedbank
459,AG,6,58,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25,seedbank
460,AF,14,58,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,1,20,S,CH-KNT-89-1-1-20-S,2018-10-22,seedbank
461,AF,3,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23,seedbank
461,AG,2,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23,seedbank
462,AF,3,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,10,I,SO-GAT-80-3-3-10-I,2018-09-23,seedbank
463,AF,2,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank
463,AG,4,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank
463,SH,2,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank
464,AF,1,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank
464,PF,3,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank
464,PG,8,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank
465,AF,1,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,I,SO-GST-CON-3-3-10-I,2018-09-26,seedbank
466,AF,1,59,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26,seedbank
466,PG,3,59,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26,seedbank
467,PF,2,59,6,CP,,0,15,15F,burned,2,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08,seedbank
467,PG,1,59,6,CP,,0,15,15F,burned,2,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08,seedbank
468,AF,5,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26,seedbank
468,AG,2,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26,seedbank
469,AF,3,59,6,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,2,10,S,CH-KNT-89-3-2-10-S,2018-10-22,seedbank
470,AF,26,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank
470,AG,1,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank
470,SH,3,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank
471,AF,11,59,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21,seedbank
471,PF,1,59,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21,seedbank
474,AF,1,60,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26,seedbank
474,PG,1,60,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26,seedbank
475,AF,1,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank
475,AG,4,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank
475,PG,1,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank
