sample,fctngrp,count,tray_num,block_num,desert,fire_name_fg,fire_year_fg,TSF_fg,TSF2_fg,burn_fg,plot_num_fg,fullplot_name_fg,line_fg,location_fg,overstory_fg,unique_ID_fg,date_coll_fg,data_type,fire_name_attr,fire_year_attr,TSF_attr,TSF2_attr,burn_attr,plot_num_attr,fullplot_name_attr,line_attr,location_attr,overstory_attr,unique_ID_attr,date_coll_attr
270,PF,1,34,4,CP,,CON,control,con,control,3,MV-CON-3,2,20,I,MV-CON-3-2-2-20-I,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,2,20,I,MV-CON-3-2-2-20-I,2018-06-07
271,AF,7,34,4,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23
271,AG,15,34,4,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23
271,PF,5,34,4,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23
271,PG,3,34,4,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,1,20,S,GB-RAD-84-2-1-20-S,2018-06-23
272,AG,39,34,4,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,20,I,GB-RAD-84-2-2-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,20,I,GB-RAD-84-2-2-20-I,2018-06-23
273,AF,1,35,4,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,10,S,GB-RAD-CON-2-2-10-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,2,10,S,GB-RAD-CON-2-2-10-S,2018-06-23
273,PG,2,35,4,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,10,S,GB-RAD-CON-2-2-10-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,2,10,S,GB-RAD-CON-2-2-10-S,2018-06-23
274,AG,1,35,4,CP,,89,30,30F,burned,2,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07
274,PF,10,35,4,CP,,89,30,30F,burned,2,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07
274,PG,6,35,4,CP,,89,30,30F,burned,2,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,10,I,MV-89-2-1-1-10-I,2018-06-07
275,SH,4,35,4,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,10,S,SO-GAT-80-3-3-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,3,10,S,SO-GAT-80-3-3-10-S,2018-09-23
276,AF,7,35,4,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,10,I,CH-KNT-89-1-3-10-I,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,3,10,I,CH-KNT-89-1-3-10-I,2018-10-22
277,AF,1,35,4,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,10,S,CH-KNT-CON-2-1-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,1,10,S,CH-KNT-CON-2-1-10-S,2018-10-24
278,AF,8,35,4,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25
278,AG,33,35,4,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25
278,SH,1,35,4,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,I,SO-GST-CON-2-1-20-I,2018-09-25
279,AF,42,35,4,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24
279,AG,1,35,4,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24
279,SH,1,35,4,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,2,10,I,SO-GAT-CON-1-2-10-I,2018-09-24
280,AF,1,35,4,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,I,CH-KNT-89-3-1-10-I,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,10,I,CH-KNT-89-3-1-10-I,2018-10-22
280,AG,1,35,4,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,I,CH-KNT-89-3-1-10-I,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,10,I,CH-KNT-89-3-1-10-I,2018-10-22
281,AF,1,36,4,CP,,89,30,30F,burned,3,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07
281,PF,1,36,4,CP,,89,30,30F,burned,3,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07
281,PG,8,36,4,CP,,89,30,30F,burned,3,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,10,I,MV-89-3-3-3-10-I,2018-06-07
282,AF,8,36,4,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,2,10,S,CH-JCB-01-1-2-10-S,2018-10-20,seedbank,JCB,1,15,15F,burned,1,CH-JCB-01-1,2,10,S,CH-JCB-01-1-2-10-S,2018-10-20
283,AF,15,36,4,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,20,I,CH-JCB-01-2-2-20-I,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,20,I,CH-JCB-01-2-2-20-I,2018-10-19
284,PF,2,36,4,CP,,0,15,15F,burned,1,MV-00-1,2,20,S,MV-00-1-2-2-20-S,2018-06-08,seedbank,,0,15,15F,burned,25,MV-00-1,2,20,S,MV-00-1-2-2-20-S,2018-06-08
285,AF,4,36,4,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27
285,AG,3,36,4,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27
285,PF,1,36,4,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27
285,PG,1,36,4,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,20,I,GB-RAD-84-3-1-20-I,2018-06-27
286,AG,26,36,4,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,3,20,I,SO-GST-CON-1-3-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,3,20,I,SO-GST-CON-1-3-20-I,2018-09-25
287,PG,3,36,4,CP,,0,15,15F,burned,3,MV-00-3,1,20,I,MV-00-3-1-1-20-I,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,1,20,I,MV-00-3-1-1-20-I,2018-06-08
288,AF,7,36,4,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,3,20,I,CH-JCB-CON-1-3-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,3,20,I,CH-JCB-CON-1-3-20-I,2018-10-21
289,PG,2,37,3,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,10,I,GB-OW-01-3-1-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,1,10,I,GB-OW-01-3-1-10-I,2018-06-26
290,AF,3,37,3,SO,GAT,CON,control,30C,control,1,SO-GAT-CON-1,3,20,I,SO-GAT-CON-1-3-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,37,SO-GAT-CON-1,3,20,I,SO-GAT-CON-1-3-20-I,2018-09-24
291,AF,1,37,3,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,2,10,I,CH-KNT-CON-3-2-10-I,2018-10-24,seedbank,KNT,CON,control,30C,control,12,CH-KNT-CON-3,2,10,I,CH-KNT-CON-3-2-10-I,2018-10-24
292,AF,1,37,3,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,3,10,I,CH-KNT-CON-3-3-10-I,2018-10-24,seedbank,KNT,CON,control,30C,control,12,CH-KNT-CON-3,3,10,I,CH-KNT-CON-3-3-10-I,2018-10-24
293,PG,3,37,3,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,3,10,I,GB-OW-CON-3-3-10-I,2018-06-25,seedbank,OW,CON,control,15C,control,18,GB-OW-CON-3,3,10,I,GB-OW-CON-3-3-10-I,2018-06-25
294,AF,25,37,3,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,S,SO-GST-CON-2-2-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,2,10,S,SO-GST-CON-2-2-10-S,2018-09-25
294,AG,21,37,3,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,S,SO-GST-CON-2-2-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,2,10,S,SO-GST-CON-2-2-10-S,2018-09-25
295,AF,7,37,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27
295,AG,4,37,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27
295,PG,2,37,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,S,GB-RAD-84-3-2-20-S,2018-06-27
296,SH,3,37,3,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,20,S,SO-GAT-CON-2-3-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,3,20,S,SO-GAT-CON-2-3-20-S,2018-09-24
297,AF,1,38,3,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,10,S,GB-OW-CON-2-3-10-S,2018-06-25,seedbank,OW,CON,control,15C,control,17,GB-OW-CON-2,3,10,S,GB-OW-CON-2-3-10-S,2018-06-25
297,AG,1,38,3,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,10,S,GB-OW-CON-2-3-10-S,2018-06-25,seedbank,OW,CON,control,15C,control,17,GB-OW-CON-2,3,10,S,GB-OW-CON-2-3-10-S,2018-06-25
298,AF,1,38,3,CP,,0,15,15F,burned,3,MV-00-3,2,20,S,MV-00-3-2-2-20-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,2,20,S,MV-00-3-2-2-20-S,2018-06-08
298,PG,1,38,3,CP,,0,15,15F,burned,3,MV-00-3,2,20,S,MV-00-3-2-2-20-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,2,20,S,MV-00-3-2-2-20-S,2018-06-08
299,AF,5,38,3,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,10,S,SO-GAT-CON-3-2-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,2,10,S,SO-GAT-CON-3-2-10-S,2018-09-24
299,SH,2,38,3,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,10,S,SO-GAT-CON-3-2-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,2,10,S,SO-GAT-CON-3-2-10-S,2018-09-24
300,AF,8,38,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27
300,AG,1,38,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27
300,PF,2,38,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27
300,PG,3,38,3,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,S,GB-RAD-84-3-3-10-S,2018-06-27
301,AG,1,38,3,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,3,10,I,GB-RAD-CON-2-3-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,3,10,I,GB-RAD-CON-2-3-10-I,2018-06-23
302,AF,1,38,3,CP,,89,30,30F,burned,1,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07
302,PF,6,38,3,CP,,89,30,30F,burned,1,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07
302,PG,11,38,3,CP,,89,30,30F,burned,1,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07,seedbank,,89,30,30F,burned,28,MV-89-1,2,20,I,MV-89-1-2-2-20-I,2018-06-07
303,PG,3,38,3,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,3,10,S,GB-OW-CON-3-3-10-S,2018-06-25,seedbank,OW,CON,control,15C,control,18,GB-OW-CON-3,3,10,S,GB-OW-CON-3-3-10-S,2018-06-25
304,AF,14,38,3,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,20,I,CH-KNT-CON-2-1-20-I,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,1,20,I,CH-KNT-CON-2-1-20-I,2018-10-24
305,AF,1,39,3,CP,,0,15,15F,burned,2,MV-00-2,2,20,S,MV-00-2-2-2-20-S,2018-06-08,seedbank,,0,15,15F,burned,26,MV-00-2,2,20,S,MV-00-2-2-2-20-S,2018-06-08
305,PG,2,39,3,CP,,0,15,15F,burned,2,MV-00-2,2,20,S,MV-00-2-2-2-20-S,2018-06-08,seedbank,,0,15,15F,burned,26,MV-00-2,2,20,S,MV-00-2-2-2-20-S,2018-06-08
306,AF,3,39,3,CP,,CON,control,con,control,1,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08
306,PF,1,39,3,CP,,CON,control,con,control,1,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08
306,PG,7,39,3,CP,,CON,control,con,control,1,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,10,I,MV-CON-1-1-1-10-I,2018-06-08
308,AF,1,39,3,CP,,CON,control,con,control,3,MV-CON-3,1,20,I,MV-CON-3-1-1-20-I,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,1,20,I,MV-CON-3-1-1-20-I,2018-06-07
308,PF,2,39,3,CP,,CON,control,con,control,3,MV-CON-3,1,20,I,MV-CON-3-1-1-20-I,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,1,20,I,MV-CON-3-1-1-20-I,2018-06-07
309,AF,3,39,3,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,3,20,I,CH-JCB-CON-2-3-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,3,20,I,CH-JCB-CON-2-3-20-I,2018-10-21
310,AF,1,39,3,SO,GST,5,15,15F,burned,2,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27
310,AG,5,39,3,SO,GST,5,15,15F,burned,2,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27
310,SH,2,39,3,SO,GST,5,15,15F,burned,2,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,3,10,S,SO-GST-05-2-3-10-S,2018-09-27
311,AG,1,39,3,CP,,0,15,15F,burned,3,MV-00-3,1,10,S,MV-00-3-1-1-10-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,1,10,S,MV-00-3-1-1-10-S,2018-06-08
311,PF,1,39,3,CP,,0,15,15F,burned,3,MV-00-3,1,10,S,MV-00-3-1-1-10-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,1,10,S,MV-00-3-1-1-10-S,2018-06-08
312,AF,1,39,3,CP,,89,30,30F,burned,2,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07
312,PF,25,39,3,CP,,89,30,30F,burned,2,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07
312,PG,59,39,3,CP,,89,30,30F,burned,2,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,10,I,MV-89-2-3-3-10-I,2018-06-07
313,AF,1,40,2,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23
313,AG,1,40,2,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23
313,PG,2,40,2,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,10,I,GB-RAD-CON-2-1-10-I,2018-06-23
314,AF,42,40,2,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,2,10,S,CH-JCB-CON-1-2-10-S,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,2,10,S,CH-JCB-CON-1-2-10-S,2018-10-21
315,AF,4,40,2,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,10,S,SO-GST-CON-3-2-10-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,10,S,SO-GST-CON-3-2-10-S,2018-09-26
315,AG,2,40,2,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,10,S,SO-GST-CON-3-2-10-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,10,S,SO-GST-CON-3-2-10-S,2018-09-26
316,AF,2,40,2,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,20,S,GB-RAD-84-1-2-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,20,S,GB-RAD-84-1-2-20-S,2018-06-23
316,AG,2,40,2,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,20,S,GB-RAD-84-1-2-20-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,20,S,GB-RAD-84-1-2-20-S,2018-06-23
317,AF,3,40,2,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,10,S,SO-GST-CON-1-1-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,10,S,SO-GST-CON-1-1-10-S,2018-09-25
317,AG,8,40,2,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,10,S,SO-GST-CON-1-1-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,10,S,SO-GST-CON-1-1-10-S,2018-09-25
318,PG,3,40,2,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,20,I,GB-OW-CON-2-3-20-I,2018-06-25,seedbank,OW,CON,control,15C,control,17,GB-OW-CON-2,3,20,I,GB-OW-CON-2-3-20-I,2018-06-25
319,AF,7,40,2,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,3,20,I,CH-JCB-CON-3-3-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,6,CH-JCB-CON-3,3,20,I,CH-JCB-CON-3-3-20-I,2018-10-21
320,PG,3,40,2,CP,,89,30,30F,burned,2,MV-89-2,2,20,I,MV-89-2-2-2-20-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,2,20,I,MV-89-2-2-2-20-I,2018-06-07
321,AF,2,41,2,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26
321,AG,1,41,2,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26
321,SH,1,41,2,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,10,S,SO-GST-05-3-1-10-S,2018-09-26
322,PG,2,41,2,GB,OW,1,15,15F,burned,1,GB-OW-01-1,3,20,S,GB-OW-01-1-3-20-S,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,3,20,S,GB-OW-01-1-3-20-S,2018-06-26
323,AF,1,41,2,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25,seedbank,OW,CON,control,15C,control,18,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25
323,PF,1,41,2,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25,seedbank,OW,CON,control,15C,control,18,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25
323,PG,3,41,2,GB,OW,CON,control,15C,control,3,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25,seedbank,OW,CON,control,15C,control,18,GB-OW-CON-3,1,10,I,GB-OW-CON-3-1-10-I,2018-06-25
325,AF,5,41,2,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,S,SO-GST-CON-2-3-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,10,S,SO-GST-CON-2-3-10-S,2018-09-25
325,AG,12,41,2,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,S,SO-GST-CON-2-3-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,10,S,SO-GST-CON-2-3-10-S,2018-09-25
326,AF,8,41,2,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,3,10,S,CH-JCB-01-2-3-10-S,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,3,10,S,CH-JCB-01-2-3-10-S,2018-10-19
327,AF,4,41,2,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,3,10,S,CH-KNT-89-3-3-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,3,10,S,CH-KNT-89-3-3-10-S,2018-10-22
328,PG,3,41,2,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,20,S,GB-OW-01-2-3-20-S,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,20,S,GB-OW-01-2-3-20-S,2018-06-26
329,AF,1,42,2,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27
329,PF,1,42,2,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27
329,PG,159,42,2,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,20,I,GB-RAD-84-3-2-20-I,2018-06-27
330,AF,3,42,2,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,3,20,S,CH-KNT-CON-1-3-20-S,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,3,20,S,CH-KNT-CON-1-3-20-S,2018-10-24
