degree,polynomial,mahler_measure,threading_depth
5,"(-3, -2, 1, -2, 2, 1)",4.201684850530956,1.4354855997365354
5,"(-3, -2, 1, -2, 3, 1)",4.373685487040755,1.4756060145574268
5,"(-3, -2, 1, -1, -3, 1)",3.9125253418269117,1.3641830329895537
5,"(-3, -2, 1, -1, -2, 1)",3.4476755629190943,1.2377002540932969
5,"(-3, -2, 1, -1, -1, 1)",3.000000000000009,1.0986122886681127
5,"(-3, -2, 1, -1, 1, 1)",3.6155128825010943,1.285233721757788
5,"(-3, -2, 1, -1, 2, 1)",3.911505002230942,1.3639222109945242
5,"(-3, -2, 1, -1, 3, 1)",4.127728156157155,1.417727172366715
5,"(-3, -2, 1, 0, -2, 1)",3.7329239597679544,1.3171918299869563
5,"(-3, -2, 1, 0, -1, 1)",3.2123346496113214,1.166997977958554
5,"(-3, -2, 1, 0, 0, 1)",3.0000000000000004,1.0986122886681098
5,"(-3, -2, 1, 0, 2, 1)",3.5452940366900094,1.2656211006036635
5,"(-3, -2, 1, 1, -3, 1)",4.5280290910151315,1.5102867655743981
5,"(-3, -2, 1, 1, -2, 1)",4.061415222713887,1.4015314898979099
5,"(-3, -2, 1, 1, -1, 1)",3.5360824079482174,1.26301944991905
5,"(-3, -2, 1, 1, 0, 1)",3.000000000000004,1.0986122886681111
5,"(-3, -2, 1, 1, 1, 1)",3.0,1.0986122886681098
5,"(-3, -2, 1, 1, 3, 1)",3.6858517474698917,1.304501638001951
5,"(-3, -2, 1, 2, -3, 1)",4.881764133434681,1.5855066572916872
5,"(-3, -2, 1, 2, -2, 1)",4.429615790997111,1.4883128514013189
5,"(-3, -2, 1, 2, -1, 1)",3.917367159724857,1.3654197852218832
5,"(-3, -2, 1, 2, 0, 1)",3.318585095053958,1.1995385159009486
5,"(-3, -2, 1, 2, 2, 1)",3.182950394199523,1.157808563572647
5,"(-3, -2, 1, 3, -3, 1)",5.259679953812796,1.660070179615731
5,"(-3, -2, 1, 3, -2, 1)",4.829997254907298,1.5748458993221455
5,"(-3, -2, 1, 3, -1, 1)",4.345882581114374,1.4692288637781292
5,"(-3, -2, 1, 3, 1, 1)",3.2790467660914064,1.1875527600637656
5,"(-3, -2, 1, 3, 2, 1)",3.356510874603832,1.210902004255515
5,"(-3, -2, 1, 3, 3, 1)",3.4979371376115713,1.2521734054834075
5,"(-3, -2, 2, -3, -2, 1)",4.02150137589621,1.3916553094970046
5,"(-3, -2, 2, -3, -1, 1)",4.286480044734439,1.455465893750692
5,"(-3, -2, 2, -3, 0, 1)",4.482016990116972,1.500073166116078
5,"(-3, -2, 2, -3, 1, 1)",4.641475819631756,1.5350323802421593
5,"(-3, -2, 2, -3, 2, 1)",4.778044614404224,1.5640313863242818
5,"(-3, -2, 2, -3, 3, 1)",4.898513016544826,1.5889316930501933
5,"(-3, -2, 2, -2, -3, 1)",3.6922930243373195,1.3062476808631542
5,"(-3, -2, 2, -2, -1, 1)",3.912837196890317,1.3642627366613074
5,"(-3, -2, 2, -2, 0, 1)",4.192824995329134,1.4333747299765858
5,"(-3, -2, 2, -2, 1, 1)",4.396713695630325,1.4808573745081501
5,"(-3, -2, 2, -2, 2, 1)",4.561922066329313,1.5177440404916627
5,"(-3, -2, 2, -2, 3, 1)",4.702848534415348,1.548168396281268
5,"(-3, -2, 2, -1, -3, 1)",3.934230861243665,1.3697154018352067
5,"(-3, -2, 2, -1, -2, 1)",3.4828188181060122,1.2478419711120885
5,"(-3, -2, 2, -1, 0, 1)",3.810301709491081,1.337708374846142
5,"(-3, -2, 2, -1, 1, 1)",4.102409431375887,1.4115744672913484
5,"(-3, -2, 2, -1, 2, 1)",4.313524930293363,1.4617554191151896
5,"(-3, -2, 2, 0, -3, 1)",4.205621207864613,1.4364220132782706
5,"(-3, -2, 2, 0, -2, 1)",3.747114789194312,1.3209861543020938
5,"(-3, -2, 2, 0, -1, 1)",3.2455839273022833,1.1772952807479382
5,"(-3, -2, 2, 0, 1, 1)",3.716017444408698,1.3126525153454975
5,"(-3, -2, 2, 0, 3, 1)",4.49207232330058,1.5023141372142126
5,"(-3, -2, 2, 1, -3, 1)",4.506015096771276,1.5054131923753404
5,"(-3, -2, 2, 1, -2, 1)",4.0483954726927145,1.3983206230365373
5,"(-3, -2, 2, 1, -1, 1)",3.5390504438203614,1.2638584549549792
5,"(-3, -2, 2, 1, 0, 1)",3.000000000000002,1.0986122886681104
5,"(-3, -2, 2, 1, 2, 1)",3.8669808975848667,1.3524740727590325
5,"(-3, -2, 2, 1, 3, 1)",4.405507156304683,1.4828553847257075
5,"(-3, -2, 2, 2, -3, 1)",4.833213749087769,1.5755116188842937
5,"(-3, -2, 2, 2, -2, 1)",4.384789519365733,1.478141624527458
5,"(-3, -2, 2, 2, -1, 1)",3.881060755448169,1.3561085068502126
5,"(-3, -2, 2, 2, 1, 1)",3.206635906124708,1.1652223832788928
5,"(-3, -2, 2, 2, 3, 1)",4.1800990409214265,1.430334940256308
5,"(-3, -2, 2, 3, -3, 1)",5.183509418132654,1.6454823207240408
5,"(-3, -2, 2, 3, -2, 1)",4.751495791161211,1.5584594718772402
5,"(-3, -2, 2, 3, 0, 1)",3.976379837303941,1.3803718167524988
5,"(-3, -2, 2, 3, 1, 1)",3.4281514065660947,1.2320211673698858
5,"(-3, -2, 2, 3, 2, 1)",3.54990148420357,1.2669198521736884
5,"(-3, -2, 3, -3, -3, 1)",4.4594891408883095,1.4950342170697666
5,"(-3, -2, 3, -3, -2, 1)",4.52948100138338,1.510607363700345
5,"(-3, -2, 3, -3, -1, 1)",4.706862253148383,1.5490214977350907
5,"(-3, -2, 3, -3, 0, 1)",4.854101966249676,1.5798241137277114
5,"(-3, -2, 3, -3, 1, 1)",4.9815552240618395,1.6057421362712652
5,"(-3, -2, 3, -3, 2, 1)",5.094800234939787,1.6282204578471091
5,"(-3, -2, 3, -3, 3, 1)",5.197239816774058,1.6481276801942917
5,"(-3, -2, 3, -2, -2, 1)",4.178859626239386,1.43003839262628
5,"(-3, -2, 3, -2, -1, 1)",4.428590756757292,1.4880814198493748
5,"(-3, -2, 3, -2, 0, 1)",4.616063452179115,1.5295422752506442
5,"(-3, -2, 3, -2, 1, 1)",4.770121848074743,1.562371849243748
5,"(-3, -2, 3, -2, 2, 1)",4.902657310455298,1.5897773663767842
5,"(-3, -2, 3, -1, -3, 1)",3.9547257807359784,1.3749112639829713
5,"(-3, -2, 3, -1, -1, 1)",4.060970209427354,1.4014219129046248
5,"(-3, -2, 3, -1, 0, 1)",4.328739437879863,1.4652763767384165
5,"(-3, -2, 3, -1, 1, 1)",4.5260314139336195,1.5098454879591585
5,"(-3, -2, 3, -1, 3, 1)",5.138167981411175,1.63669659208303
5,"(-3, -2, 3, 0, -3, 1)",4.20960735209217,1.4373693778084877
5,"(-3, -2, 3, 0, -2, 1)",3.7618953078135275,1.3249229016275808
5,"(-3, -2, 3, 0, 0, 1)",3.9465695501986984,1.37284673327182
5,"(-3, -2, 3, 0, 2, 1)",4.744313346645542,1.5569467106620232
5,"(-3, -2, 3, 0, 3, 1)",5.187859727232873,1.6463212281613093
5,"(-3, -2, 3, 1, -3, 1)",4.490304526791706,1.5019205227931745
5,"(-3, -2, 3, 1, -2, 1)",4.041276589198269,1.3965606294848607
5,"(-3, -2, 3, 1, -1, 1)",3.5461305023270553,1.2658570096615187
5,"(-3, -2, 3, 1, 1, 1)",4.121306939602784,1.416170331408522
5,"(-3, -2, 3, 1, 2, 1)",4.6895753263425215,1.5453420296041422
5,"(-3, -2, 3, 1, 3, 1)",5.155140194377273,1.6399943129046086
5,"(-3, -2, 3, 2, -3, 1)",4.795385751499231,1.5676541537959774
5,"(-3, -2, 3, 2, -2, 1)",4.351884349853652,1.4706089351779474
5,"(-3, -2, 3, 2, 0, 1)",3.5592303959286906,1.2695443405745688
5,"(-3, -2, 3, 2, 2, 1)",4.463727865626692,1.4959842612195624
5,"(-3, -2, 3, 2, 3, 1)",5.015534659985162,1.6125400278917772
5,"(-3, -2, 3, 3, -3, 1)",5.122226532758738,1.6335892142024424
5,"(-3, -2, 3, 3, -1, 1)",4.564446949297504,1.5182973564990005
5,"(-3, -2, 3, 3, 0, 1)",4.203075394465937,1.4358164941123737
5,"(-3, -2, 3, 3, 1, 1)",3.61762155588897,1.2858167811397407
5,"(-3, -2, 3, 3, 3, 1)",4.712312013867938,1.550178661022058
5,"(-3, -1, -3, -3, -3, 1)",4.328364992358784,1.4651898707884585
5,"(-3, -1, -3, -3, -2, 1)",4.234013265649946,1.443150305832457
5,"(-3, -1, -3, -3, -1, 1)",4.251133123914913,1.4471855647919691
5,"(-3, -1, -3, -3, 0, 1)",4.395220628513146,1.4805177297663934
5,"(-3, -1, -3, -3, 1, 1)",4.639361010166785,1.5345766434286892
5,"(-3, -1, -3, -3, 2, 1)",4.937528717090754,1.5968649463299731
5,"(-3, -1, -3, -2, -3, 1)",3.798745287976883,1.334670824833982
5,"(-3, -1, -3, -2, -2, 1)",3.677732017355082,1.3022962625583856
5,"(-3, -1, -3, -2, -1, 1)",3.7114514438519497,1.3114230248688301
5,"(-3, -1, -3, -2, 0, 1)",3.9283278713076037,1.3682138573009284
5,"(-3, -1, -3, -2, 1, 1)",4.267836287766333,1.451106974635948
5,"(-3, -1, -3, -2, 2, 1)",4.6484232239608145,1.536528070473371
5,"(-3, -1, -3, -2, 3, 1)",5.026543918329667,1.6147326541831035
5,"(-3, -1, -3, -1, -3, 1)",3.5587641542011816,1.2694133368979315
5,"(-3, -1, -3, -1, -2, 1)",3.0905816123072256,1.1283592972453764
5,"(-3, -1, -3, -1, -1, 1)",3.1348731220601023,1.1425887018337093
5,"(-3, -1, -3, -1, 0, 1)",3.462264856583542,1.2419229577513529
5,"(-3, -1, -3, -1, 1, 1)",3.937909132149408,1.3706499053314645
5,"(-3, -1, -3, -1, 2, 1)",4.415227026424649,1.4850592543476144
5,"(-3, -1, -3, 0, -3, 1)",3.6577952499974686,1.2968605751920192
5,"(-3, -1, -3, 0, -2, 1)",3.1110065815216594,1.1349463334779228
5,"(-3, -1, -3, 0, -1, 1)",2.9999999999999902,1.0986122886681065
5,"(-3, -1, -3, 0, 0, 1)",3.000000000000009,1.0986122886681127
5,"(-3, -1, -3, 0, 1, 1)",3.6850246697414617,1.304277220257008
5,"(-3, -1, -3, 0, 2, 1)",4.264682826785341,1.4503678116567074
5,"(-3, -1, -3, 0, 3, 1)",4.7537329453349395,1.5589301926304289
5,"(-3, -1, -3, 1, -3, 1)",4.1230703890059495,1.416598125857944
5,"(-3, -1, -3, 1, -2, 1)",3.627476782254631,1.2885373052745734
5,"(-3, -1, -3, 1, -1, 1)",3.0000000000000044,1.0986122886681111
5,"(-3, -1, -3, 1, 0, 1)",2.9999999999999942,1.0986122886681078
5,"(-3, -1, -3, 1, 1, 1)",3.5995054942970395,1.2807964733316783
5,"(-3, -1, -3, 1, 2, 1)",4.2385963622409735,1.4442321677945509
5,"(-3, -1, -3, 1, 3, 1)",4.746029549659555,1.557308384218284
5,"(-3, -1, -3, 2, -3, 1)",4.645545179879145,1.5359087345667681
5,"(-3, -1, -3, 2, -2, 1)",4.23927883704554,1.444393169175203
5,"(-3, -1, -3, 2, -1, 1)",3.806614710612248,1.3367402667657995
5,"(-3, -1, -3, 2, 0, 1)",3.5045428281995727,1.2540600777994109
5,"(-3, -1, -3, 2, 1, 1)",3.866910181012453,1.352455785309236
5,"(-3, -1, -3, 2, 2, 1)",4.388809394679493,1.479057981802149
5,"(-3, -1, -3, 2, 3, 1)",4.8525570625998435,1.5795057954148324
5,"(-3, -1, -3, 3, -3, 1)",5.190135233842933,1.646759753455465
5,"(-3, -1, -3, 3, -2, 1)",4.865449451906591,1.5821590961408696
5,"(-3, -1, -3, 3, -1, 1)",4.561394508310057,1.5176283900008511
5,"(-3, -1, -3, 3, 0, 1)",4.366260763882049,1.4739069823822557
5,"(-3, -1, -3, 3, 1, 1)",4.434720696359075,1.4894646366327564
5,"(-3, -1, -3, 3, 2, 1)",4.727277992912707,1.5533495596678166
5,"(-3, -1, -2, -3, -3, 1)",4.10996017450187,1.4134133385589744
5,"(-3, -1, -2, -3, -2, 1)",3.9394023294555054,1.3710290187716934
5,"(-3, -1, -2, -3, -1, 1)",3.863470188363807,1.351565792136497
5,"(-3, -1, -2, -3, 0, 1)",3.9181198059667888,1.3656118974026685
5,"(-3, -1, -2, -3, 1, 1)",4.0981803401187715,1.4105430557100185
5,"(-3, -1, -2, -3, 3, 1)",5.093992034196326,1.6280618127940336
5,"(-3, -1, -2, -2, -3, 1)",3.7178093924095377,1.3131346218230584
5,"(-3, -1, -2, -2, -2, 1)",3.411232751656659,1.2270737367159121
5,"(-3, -1, -2, -2, -1, 1)",3.330654960941512,1.2031689696198211
5,"(-3, -1, -2, -2, 0, 1)",3.433361671744668,1.233539860439631
5,"(-3, -1, -2, -2, 1, 1)",3.698548182576736,1.3079403595604229
5,"(-3, -1, -2, -2, 2, 1)",4.045682012817714,1.3976501426806205
5,"(-3, -1, -2, -1, -3, 1)",3.4936757395790066,1.2509544024764878
5,"(-3, -1, -2, -1, -2, 1)",3.0000000000000107,1.0986122886681133
5,"(-3, -1, -2, -1, -1, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, -1, -2, -1, 0, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, -1, -2, -1, 1, 1)",3.327878579321911,1.2023350377146311
5,"(-3, -1, -2, -1, 2, 1)",3.7779291297547366,1.3291760102360177
5,"(-3, -1, -2, -1, 3, 1)",4.214804181787863,1.4386031329103106
5,"(-3, -1, -2, 0, -3, 1)",3.6955102794027415,1.3071186448389198
5,"(-3, -1, -2, 0, -2, 1)",3.1874562083026494,1.1592231718184516
5,"(-3, -1, -2, 0, -1, 1)",3.0000000000000058,1.0986122886681116
5,"(-3, -1, -2, 0, 0, 1)",3.000000000000005,1.0986122886681113
5,"(-3, -1, -2, 0, 1, 1)",3.0000000000000036,1.098612288668111
5,"(-3, -1, -2, 0, 2, 1)",3.576063978200009,1.2742627481467539
5,"(-3, -1, -2, 0, 3, 1)",4.081000071920461,1.406342074046913
5,"(-3, -1, -2, 1, -3, 1)",4.0951343286963,1.4097995198674624
5,"(-3, -1, -2, 1, -2, 1)",3.6100943139015436,1.2837338977380182
5,"(-3, -1, -2, 1, -1, 1)",3.0239459278540473,1.1065625771567738
5,"(-3, -1, -2, 1, 0, 1)",3.0000000000000067,1.098612288668112
5,"(-3, -1, -2, 1, 1, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, -1, -2, 1, 2, 1)",3.4756530877230083,1.2457824002715463
5,"(-3, -1, -2, 1, 3, 1)",4.031338754310864,1.394098517892822
5,"(-3, -1, -2, 2, -3, 1)",4.544981794990765,1.5140237221188382
5,"(-3, -1, -2, 2, -2, 1)",4.111294504547961,1.4137379435274124
5,"(-3, -1, -2, 2, -1, 1)",3.6115556698964877,1.2841386130089518
5,"(-3, -1, -2, 2, 0, 1)",3.0000000000000013,1.0986122886681102
5,"(-3, -1, -2, 2, 1, 1)",3.000000000000013,1.098612288668114
5,"(-3, -1, -2, 2, 2, 1)",3.5543921510466574,1.2681840644013194
5,"(-3, -1, -2, 3, -3, 1)",5.025345040091344,1.614494116282622
5,"(-3, -1, -2, 3, -2, 1)",4.651990701598937,1.5372952358579752
5,"(-3, -1, -2, 3, -1, 1)",4.253832016526905,1.4478202276407917
5,"(-3, -1, -2, 3, 0, 1)",3.857782053746607,1.3500924208573741
5,"(-3, -1, -2, 3, 1, 1)",3.6512273296339472,1.2950633657676924
5,"(-3, -1, -2, 3, 3, 1)",4.542733743122126,1.5135289768982012
5,"(-3, -1, -1, -3, -3, 1)",3.9292639768757938,1.368452125103763
5,"(-3, -1, -1, -3, -2, 1)",3.6959287690846683,1.3072318811599202
5,"(-3, -1, -1, -3, -1, 1)",3.53960921767164,1.2640163305639673
5,"(-3, -1, -1, -3, 0, 1)",3.511002796275572,1.2559016936187812
5,"(-3, -1, -1, -3, 2, 1)",4.27464127072255,1.4527001855865322
5,"(-3, -1, -1, -3, 3, 1)",4.905889451248324,1.5904364122045787
5,"(-3, -1, -1, -2, -3, 1)",3.658542689760142,1.2970648959249949
5,"(-3, -1, -1, -2, -2, 1)",3.192275831571124,1.1607340892536144
5,"(-3, -1, -1, -2, -1, 1)",3.0204542506490517,1.1054072341979109
5,"(-3, -1, -1, -2, 0, 1)",3.025736875433474,1.1071546570029347
5,"(-3, -1, -1, -2, 1, 1)",3.215991942327614,1.1681358458184363
5,"(-3, -1, -1, -2, 3, 1)",4.261003498263764,1.449504695513393
5,"(-3, -1, -1, -1, -3, 1)",3.42407684703541,1.2308319016711602
5,"(-3, -1, -1, -1, -2, 1)",2.999999999999995,1.098612288668108
5,"(-3, -1, -1, -1, -1, 1)",2.9999999999999996,1.0986122886681096
5,"(-3, -1, -1, -1, 0, 1)",2.9999999999999925,1.0986122886681071
5,"(-3, -1, -1, -1, 1, 1)",3.0000000000000018,1.0986122886681102
5,"(-3, -1, -1, -1, 2, 1)",3.2353859352489724,1.1741482207595966
5,"(-3, -1, -1, 0, -3, 1)",3.7289997471723475,1.316140033396292
5,"(-3, -1, -1, 0, -2, 1)",3.247291007300629,1.177821112541981
5,"(-3, -1, -1, 0, -1, 1)",3.000000000000008,1.0986122886681124
5,"(-3, -1, -1, 0, 0, 1)",2.999999999999996,1.0986122886681084
5,"(-3, -1, -1, 0, 1, 1)",3.0000000000000013,1.0986122886681102
5,"(-3, -1, -1, 0, 2, 1)",2.999999999999999,1.0986122886681093
5,"(-3, -1, -1, 0, 3, 1)",3.494772513288025,1.2512682843794047
5,"(-3, -1, -1, 1, -3, 1)",4.083388108438979,1.4069270625442418
5,"(-3, -1, -1, 1, -2, 1)",3.6120973958131173,1.284288599702033
5,"(-3, -1, -1, 1, -1, 1)",3.061362582648486,1.1188601053000273
5,"(-3, -1, -1, 1, 0, 1)",3.000000000000012,1.0986122886681138
5,"(-3, -1, -1, 1, 1, 1)",2.9999999999999987,1.0986122886681093
5,"(-3, -1, -1, 1, 2, 1)",2.999999999999997,1.0986122886681087
5,"(-3, -1, -1, 2, -3, 1)",4.48085811876904,1.499814572452703
5,"(-3, -1, -1, 2, -2, 1)",4.040139307681126,1.3962791734778535
5,"(-3, -1, -1, 2, -1, 1)",3.5295832756010457,1.2611798117388273
5,"(-3, -1, -1, 2, 0, 1)",2.999999999999997,1.0986122886681087
5,"(-3, -1, -1, 2, 1, 1)",2.9999999999999885,1.0986122886681058
5,"(-3, -1, -1, 2, 3, 1)",3.6043604288117272,1.2821443427400003
5,"(-3, -1, -1, 3, -3, 1)",4.909837159482805,1.591240776181671
5,"(-3, -1, -1, 3, -2, 1)",4.511603831171334,1.506652706965668
5,"(-3, -1, -1, 3, -1, 1)",4.0674703261926455,1.403021264741518
5,"(-3, -1, -1, 3, 0, 1)",3.5602941768533283,1.2698431753975066
5,"(-3, -1, -1, 3, 2, 1)",3.243162749426254,1.1765490109029217
5,"(-3, -1, -1, 3, 3, 1)",3.967655480319717,1.3781753611369596
5,"(-3, -1, 0, -3, -3, 1)",3.8178684189090664,1.3396922613542765
5,"(-3, -1, 0, -3, -2, 1)",3.485659021863578,1.2486571287347612
5,"(-3, -1, 0, -3, -1, 1)",3.2574791128060236,1.180953617964387
5,"(-3, -1, 0, -3, 1, 1)",3.6438842228669825,1.2930502069025716
5,"(-3, -1, 0, -3, 3, 1)",4.692755130061949,1.5460198577526922
5,"(-3, -1, 0, -2, -3, 1)",3.5956808861833016,1.2797333713432926
5,"(-3, -1, 0, -2, -2, 1)",3.0000000000000044,1.0986122886681111
5,"(-3, -1, 0, -2, -1, 1)",2.999999999999998,1.098612288668109
5,"(-3, -1, 0, -2, 0, 1)",3.000000000000005,1.0986122886681113
5,"(-3, -1, 0, -2, 2, 1)",3.4441222272571776,1.2366690758478047
5,"(-3, -1, 0, -2, 3, 1)",4.0860229315402865,1.4075721086019741
5,"(-3, -1, 0, -1, -3, 1)",3.4789459008580073,1.2467293458499937
5,"(-3, -1, 0, -1, -2, 1)",3.026824988999707,1.107514211717889
5,"(-3, -1, 0, -1, -1, 1)",3.0000000000000036,1.098612288668111
5,"(-3, -1, 0, -1, 0, 1)",2.999999999999995,1.098612288668108
5,"(-3, -1, 0, -1, 1, 1)",2.9999999999999933,1.0986122886681076
5,"(-3, -1, 0, -1, 3, 1)",3.528603480524891,1.2609021780869272
5,"(-3, -1, 0, 0, -3, 1)",3.759246476229042,1.3242185320597526
5,"(-3, -1, 0, 0, -2, 1)",3.297146758255539,1.1930574757636416
5,"(-3, -1, 0, 0, -1, 1)",3.0000000000000013,1.0986122886681102
5,"(-3, -1, 0, 0, 0, 1)",2.99999999999999,1.0986122886681062
5,"(-3, -1, 0, 0, 1, 1)",3.000000000000004,1.0986122886681111
5,"(-3, -1, 0, 0, 2, 1)",2.999999999999998,1.098612288668109
5,"(-3, -1, 0, 1, -3, 1)",4.080215152532718,1.4061497204896116
5,"(-3, -1, 0, 1, -2, 1)",3.621998814308585,1.287026032102964
5,"(-3, -1, 0, 1, -1, 1)",3.0986988041944596,1.130982282792932
5,"(-3, -1, 0, 1, 0, 1)",2.9999999999999987,1.0986122886681093
5,"(-3, -1, 0, 1, 1, 1)",3.0000000000000067,1.098612288668112
5,"(-3, -1, 0, 1, 3, 1)",3.1842563491516076,1.1582187764094647
5,"(-3, -1, 0, 2, -3, 1)",4.43831189092455,1.4902740994012602
5,"(-3, -1, 0, 2, -2, 1)",3.9986941230816457,1.3859678385876217
5,"(-3, -1, 0, 2, -1, 1)",3.494125444735698,1.2510831139682577
5,"(-3, -1, 0, 2, 0, 1)",2.9999999999999987,1.0986122886681093
5,"(-3, -1, 0, 2, 2, 1)",3.1952893218272256,1.1616776382921932
5,"(-3, -1, 0, 2, 3, 1)",3.3611381476898776,1.2122796510490688
5,"(-3, -1, 0, 3, -3, 1)",4.8264052484407,1.5741019355880264
5,"(-3, -1, 0, 3, -2, 1)",4.416510041353461,1.4853498008002526
5,"(-3, -1, 0, 3, -1, 1)",3.9536487393973148,1.3746388840286379
5,"(-3, -1, 0, 3, 1, 1)",3.207588846455426,1.1655195167204193
5,"(-3, -1, 0, 3, 2, 1)",3.380551390505397,1.2180388294757603
5,"(-3, -1, 0, 3, 3, 1)",3.5299749509856757,1.2612907748819762
5,"(-3, -1, 1, -3, -3, 1)",3.760796900435091,1.3246308765504315
5,"(-3, -1, 1, -3, -2, 1)",3.2965026222617193,1.192862095039343
5,"(-3, -1, 1, -3, 0, 1)",3.5113756088295673,1.2560078720480365
5,"(-3, -1, 1, -3, 1, 1)",3.7829515494659693,1.3305045381319134
5,"(-3, -1, 1, -3, 2, 1)",3.985070924986008,1.3825551100727567
5,"(-3, -1, 1, -3, 3, 1)",4.458521125009295,1.4948171247242872
5,"(-3, -1, 1, -2, -3, 1)",3.5285954561468076,1.2608999039897522
5,"(-3, -1, 1, -2, -2, 1)",3.0000000000000004,1.0986122886681098
5,"(-3, -1, 1, -2, -1, 1)",2.9999999999999907,1.0986122886681067
5,"(-3, -1, 1, -2, 1, 1)",3.458656505850029,1.240880220557416
5,"(-3, -1, 1, -2, 2, 1)",3.725719786720609,1.3152600644991448
5,"(-3, -1, 1, -2, 3, 1)",3.927440535075237,1.3679879503774452
5,"(-3, -1, 1, -1, -3, 1)",3.526256153816857,1.260236728477348
5,"(-3, -1, 1, -1, -2, 1)",3.089497324561688,1.1280083995407548
5,"(-3, -1, 1, -1, -1, 1)",3.0000000000000004,1.0986122886681098
5,"(-3, -1, 1, -1, 0, 1)",3.0000000000000093,1.098612288668113
5,"(-3, -1, 1, -1, 2, 1)",3.4129695009307004,1.227582733737763
5,"(-3, -1, 1, 0, -3, 1)",3.7869203698947644,1.3315531214724838
5,"(-3, -1, 1, 0, -2, 1)",3.3402569097421235,1.206047723114956
5,"(-3, -1, 1, 0, -1, 1)",3.0000000000000138,1.0986122886681142
5,"(-3, -1, 1, 0, 0, 1)",3.0000000000000027,1.0986122886681107
5,"(-3, -1, 1, 0, 1, 1)",3.000000000000006,1.0986122886681118
5,"(-3, -1, 1, 0, 3, 1)",3.5940434131094516,1.2792778676176981
5,"(-3, -1, 1, 1, -3, 1)",4.081978512644501,1.4065818004454549
5,"(-3, -1, 1, 1, -2, 1)",3.635475388259449,1.2907398832485713
5,"(-3, -1, 1, 1, -1, 1)",3.133873222661958,1.1422696908699093
5,"(-3, -1, 1, 1, 0, 1)",3.000000000000004,1.0986122886681111
5,"(-3, -1, 1, 1, 2, 1)",3.2084956908129985,1.165802195154079
5,"(-3, -1, 1, 2, -3, 1)",4.409381811758578,1.4837345008932454
5,"(-3, -1, 1, 2, -2, 1)",3.9741538717342397,1.379811862991072
5,"(-3, -1, 1, 2, -1, 1)",3.4802281738384284,1.247097858831899
5,"(-3, -1, 1, 2, 1, 1)",3.222442729186529,1.1701396835046296
5,"(-3, -1, 1, 2, 2, 1)",3.404761525298733,1.225174900525811
5,"(-3, -1, 1, 2, 3, 1)",3.560622152657752,1.2699352915773574
5,"(-3, -1, 1, 3, -3, 1)",4.764549980009008,1.5612030898358809
5,"(-3, -1, 1, 3, -2, 1)",4.350172512603452,1.4702155023839913
5,"(-3, -1, 1, 3, 0, 1)",3.5969712982950517,1.2800921853363785
5,"(-3, -1, 1, 3, 1, 1)",3.4284180364899632,1.2320989409347034
5,"(-3, -1, 1, 3, 2, 1)",3.5888178296744973,1.2778228529152733
5,"(-3, -1, 1, 3, 3, 1)",3.7285440558673844,1.3160178239081373
5,"(-3, -1, 2, -3, -3, 1)",3.700398907289185,1.3084406266196593
5,"(-3, -1, 2, -3, -1, 1)",3.6555286343542215,1.296240715945618
5,"(-3, -1, 2, -3, 0, 1)",3.9327479309049185,1.3693384006011902
5,"(-3, -1, 2, -3, 1, 1)",4.134982263008859,1.4194830389885489
5,"(-3, -1, 2, -3, 2, 1)",4.299051143345077,1.458394334011205
5,"(-3, -1, 2, -3, 3, 1)",4.439131783796267,1.4904588131328456
5,"(-3, -1, 2, -2, -3, 1)",3.4564569643029754,1.240244065668353
5,"(-3, -1, 2, -2, -2, 1)",2.9999999999999973,1.098612288668109
5,"(-3, -1, 2, -2, 0, 1)",3.5842950437837873,1.2765618142086899
5,"(-3, -1, 2, -2, 1, 1)",3.863517578580633,1.3515780582920174
5,"(-3, -1, 2, -2, 2, 1)",4.068453404437638,1.4032629283269509
5,"(-3, -1, 2, -1, -3, 1)",3.5679583466155584,1.2719935404947873
5,"(-3, -1, 2, -1, -2, 1)",3.1436706538443318,1.145391115213584
5,"(-3, -1, 2, -1, -1, 1)",2.9999999999999996,1.0986122886681096
5,"(-3, -1, 2, -1, 1, 1)",3.5212971201096224,1.258829421761687
5,"(-3, -1, 2, -1, 3, 1)",4.284706396028561,1.4550520306890369
5,"(-3, -1, 2, 0, -3, 1)",3.812496493685554,1.338284222244072
5,"(-3, -1, 2, 0, -2, 1)",3.378458707410425,1.2174196017688848
5,"(-3, -1, 2, 0, -1, 1)",3.0000000000000044,1.0986122886681111
5,"(-3, -1, 2, 0, 0, 1)",3.000000000000001,1.09861228866811
5,"(-3, -1, 2, 0, 2, 1)",3.7246752450126337,1.3149796654839596
5,"(-3, -1, 2, 0, 3, 1)",4.247759654808597,1.44639170390413
5,"(-3, -1, 2, 1, -3, 1)",4.086746359226653,1.407749142276245
5,"(-3, -1, 2, 1, -2, 1)",3.6506123494221776,1.2948949204880769
5,"(-3, -1, 2, 1, -1, 1)",3.1666630047459687,1.152678353541707
5,"(-3, -1, 2, 1, 1, 1)",3.2394799157685807,1.17541279709504
5,"(-3, -1, 2, 1, 3, 1)",4.096651443267878,1.4101699188576595
5,"(-3, -1, 2, 2, -3, 1)",4.38949894478577,1.4792150849890116
