"=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.q.lmfdb_label"", ""lmfdb_label"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.q.conductor"", ""conductor"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.discriminant"", ""disc"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.rank"", ""rank"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.regulator"", ""regulator"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.mordell_weil_group"", ""mwgens"")"
3920.bh1,3920,-247596317629480960,1,4.3765345118294249977189220934,"[(-644/5, 712704/5)]"
3922.a1,3922,-9287296,1,0.50501890522241362511778528033,"[(4, 16)]"
3924.a1,3924,-3814128,2,0.14292175928021918256679916601,"[(-5, 9), (1, 9)]"
3924.c1,3924,-183078144,1,2.4317820831917623933510643407,"[(26, 108)]"
3924.d2,3924,-407840892912,1,0.66495892213953896457174189045,"[(28, 109)]"
3924.e1,3924,-34327152,1,8.8415919585816452766916920483,"[(6184/3, 475145/3)]"
3924.f1,3924,-34327152,1,0.20091183063219814890614640042,"[(7, 27)]"
3926.a1,3926,-51038,2,0.42285320385365012730572717860,"[(3, 5), (-1/2, 27/2)]"
3926.b1,3926,-552027008,1,2.4094301783527261382608513934,"[(103/2, 569/2)]"
3926.c2,3926,-23882896474112,1,1.1605590972556920040301836836,"[(26, 409)]"
3927.a1,3927,-8588349,1,2.0007620366439407878672222022,"[(50, 258)]"
3927.e1,3927,-30642381,1,0.49590325194492498293465339617,"[(28, 139)]"
3928.a1,3928,-7856,2,0.52763184997499560515287886256,"[(-1, 1), (0, 2)]"
3928.b1,3928,-125696,1,0.70469208114728239592792070077,"[(0, 4)]"
3930.b1,3930,-9825000000,1,0.075738043792748544064817827474,"[(-17, 133)]"
3930.c2,3930,-2529102375000,1,0.91538106254904673474878615280,"[(28, 361)]"
3930.d1,3930,-22636800,1,0.10151924780782967505843704325,"[(14, 53)]"
3930.e1,3930,-26403563520000,1,0.017415964917313259131591170457,"[(370, 6295)]"
3931.a1,3931,-3931,1,0.88314457400394603291138269282,"[(1, 0)]"
3932.a1,3932,-15728,1,0.33894901068510770600001517743,"[(2, 1)]"
3933.a1,3933,-7327179,2,0.29759426120029084526137243130,"[(-1, 11), (22, 103)]"
3933.c1,3933,-3876077691,1,0.99582203859451542035687196080,"[(178, 2380)]"
3933.d1,3933,-696111379660611,1,0.79078355654503842111323559145,"[(281, 4151)]"
3936.b1,3936,-62976,1,0.97015823496811996956105710599,"[(4, 6)]"
3938.a1,3938,-504709832,1,6.6976061058777245734747448496,"[(892/3, 11857/3)]"
3940.a1,3940,246250000,2,0.079319405252546212906066483700,"[(12, 25), (-13, 125)]"
3940.b1,3940,31520000,1,0.19850711100715539064122192681,"[(9, 50)]"
3940.c1,3940,15760,2,0.35339411883653443658125504364,"[(0, 1), (-2, 1)]"
3940.d1,3940,9850000,1,0.14619330544306260973204198094,"[(-6, 5)]"
3940.e1,3940,1260800,1,0.90213463614356089084579597907,"[(-3, 5)]"
3940.f1,3940,394000,1,12.298974120469501918842124876,"[(165985/21, 53514215/21)]"
3942.d1,3942,-55541361725669376,1,0.61016120605888729234151820731,"[(101, 4045)]"
3942.e1,3942,-70956,1,1.0135664925107414762128183824,"[(1, 3)]"
3944.a1,3944,-504832,1,1.3542686129506443381052444449,"[(8, 20)]"
3944.b1,3944,-10247935893296128,1,2.0864500373736684815645490943,"[(166, 1044)]"
3945.a1,3945,-66571875,1,0.24796768021499116157604307758,"[(8, 18)]"
3945.b1,3945,-295875,1,1.3467767649363514541980632068,"[(4, 1)]"
3947.a1,3947,-3947,1,1.3482422521306007242984957882,"[(3, 2)]"
3949.a1,3949,-171540611,1,0.86687569659172599111674771634,"[(169/3, 1961/3)]"
3950.b1,3950,-31953920000000000,1,13.608158292075557112865922208,"[(5441801/61, 9746200771/61)]"
3950.d1,3950,769264099750000,1,8.3845490335910085769079321698,"[(-53489/11, 385146/11)]"
3950.g1,3950,323584000000,1,0.98046661106710365481744870473,"[(-209, 108)]"
3950.i1,3950,-2045050880000,1,0.80388409627418657794842245665,"[(246, 2405)]"
3952.a1,3952,-38445056,2,0.15997775697751671605385614106,"[(17, 8), (23, 38)]"
3952.b1,3952,-3952,1,0.63636386503891286726526310923,"[(1, 1)]"
3952.c1,3952,-112873072,1,2.5895344114022130477584221276,"[(3, 25)]"
3952.d1,3952,-822016,2,0.62002758266773939814344510121,"[(5, 13), (2, 2)]"
3952.i1,3952,-615120896,1,0.59971843350143907085550056367,"[(6, 32)]"
3952.j1,3952,-667888,1,0.64680992591324694707883890004,"[(21, 39)]"
3954.a1,3954,23724,2,0.16776858288769489355331582424,"[(3, 0), (2, 0)]"
3954.e1,3954,6073344,2,0.092142995053315850442478224514,"[(11, 18), (5, 0)]"
3954.f1,3954,1967763456,1,0.13426084693158297821329015790,"[(45, 31)]"
3955.a1,3955,-1182830810546875,1,0.51785292285845080599015164686,"[(39, 1230)]"
3955.b1,3955,-193795,1,0.96673071276467129376050839398,"[(7, 10)]"
3955.c1,3955,4844875,1,0.83738296619231276197854773330,"[(-1, 5)]"
3956.a1,3956,-100728356024048,1,0.30381733105838374563883710698,"[(-25, 529)]"
3956.b1,3956,-680432,2,0.33523635569105892572892540507,"[(12, 43), (0, 1)]"
3956.c1,3956,-680432,1,0.87716363682665171287136148615,"[(18, 43)]"
3957.a1,3957,320517,1,1.5240067045697511032262884335,"[(-4, 4)]"
3957.b1,3957,-3957,1,4.0787510096000075320324893747,"[(43/3, 137/3)]"
3958.a1,3958,3958,1,0.56575407902139462640220565855,"[(1, 0)]"
3959.a1,3959,423613,2,0.47238778003657074831263709722,"[(19, 53), (9, 8)]"
3959.b1,3959,423613,1,0.87746603551856502276686005442,"[(41/2, 103/2)]"
3959.c1,3959,423613,1,2.3788842643734746832054935194,"[(-227/6, -1/6)]"
3961.b1,3961,-3961,1,0.52678850562378684054716715039,"[(3, -1)]"
3962.a1,3962,3257095159808,1,4.0987257063526392748566854838,"[(-11, 39)]"
3966.a1,3966,-1927476,2,0.10182346051141681721183794686,"[(5, 0), (-1, 18)]"
3966.c1,3966,-6091776,1,0.24381720089711579444626554304,"[(8, 20)]"
3967.a1,3967,-3967,2,0.70995042400360592402362947523,"[(-1, 1), (1, 2)]"
3969.a1,3969,2893401,1,1.9181583054360289706259311251,"[(-2546/5, 6307/5)]"
3969.d1,3969,466948881,1,17.551427983988422021238667780,"[(-3628769876/3905, 7083036066658/3905)]"
3971.a1,3971,-22605122407571,1,0.94989927462316575235071095160,"[(184, 1985)]"
3971.b1,3971,-517504691,1,5.6128375836361512609643895874,"[(95429/10, 830883/10)]"
3972.a1,3972,-428976,2,0.18741283028221521485831231395,"[(5, 9), (9, 9)]"
3972.b1,3972,142992,1,0.54273351756843395393423260429,"[(-4, 1)]"
3972.c1,3972,-428976,1,0.26186555880830766162956164421,"[(3, 9)]"
3972.d1,3972,142992,1,0.15939910946135962780362118648,"[(-2, 3)]"
3974.a1,3974,8138752,1,1.2778544183010734310154864043,"[(-19, 9)]"
3974.b1,3974,7948,1,0.52073033899056742420736178334,"[(-3, 2)]"
3974.c1,3974,508672,2,0.15985192804691128003398410885,"[(3, 2), (5, -4)]"
3975.d1,3975,1676953125,2,0.35916235814884004171429111324,"[(17, 12), (-33, 112)]"
3975.e1,3975,-19875,1,0.33716050100005166788253530796,"[(2, 2)]"
3975.i1,3975,-311003701875,1,0.15228852406448228622555393761,"[(34, 238)]"
3975.j1,3975,1676953125,1,2.7380127596313853432928102825,"[(-103877/9, -352/9)]"
3975.l1,3975,-310546875,1,1.2380929106372097635264681584,"[(33, 187)]"
3975.m1,3975,107325,1,0.27941038384326602863647714196,"[(2, 4)]"
3980.a1,3980,-254720,1,1.5827240469569314638541058218,"[(2, 5)]"
3981.a1,3981,322461,1,0.17256945183670546760999894552,"[(9, -3)]"
3981.b1,3981,3981,1,0.96529712202307620426402962801,"[(2, 1)]"
3984.a1,3984,-573696,1,1.9751072503975365483398179019,"[(5, 2)]"
3984.c1,3984,-33876175104,1,3.5082443735229744939713653593,"[(-15, 52)]"
3987.a1,3987,322947,2,0.46571916705775169652932270927,"[(16, -9), (18, 4)]"
3987.b1,3987,-8719569,2,0.59333714385254055767974389619,"[(6, 10), (33, 172)]"
3987.d1,3987,-322947,1,2.3993932915889645783908939359,"[(9, 27)]"
3987.f1,3987,322947,1,0.74614776710340007781956992435,"[(6, 6)]"
3988.a1,3988,255232,2,0.33569639795197323506008031873,"[(0, 2), (4, 2)]"
3988.b1,3988,253702905088,1,1.6957035015507405899524753977,"[(418/3, 4985/3)]"
3990.a1,3990,-6466493250,1,4.1661674778434659162735773340,"[(139, 1015)]"
3990.f1,3990,-171032148000,1,0.67694170469608935856228471863,"[(27, 189)]"
3990.t1,3990,-430920,1,0.27452628104263868090090057643,"[(5, 6)]"
3990.v1,3990,-1494018600480000000,1,0.0089143244556863533937029076460,"[(7107, 594946)]"
3994.a1,3994,-3994,1,0.45471762091790248359016252135,"[(2, -1)]"
3994.b1,3994,-127808,2,0.19527874373337024161294820356,"[(3, 0), (-1, 8)]"
3994.c1,3994,-8376025088,2,0.23311866311052876746150273329,"[(-3, 33), (37/3, 1723/3)]"
3995.c1,3995,-1061171875,1,0.28485928859510605998447404831,"[(13, 42)]"
3995.e1,3995,67915,1,1.1431935851299043089785825987,"[(-3, 2)]"
3997.a1,3997,-1370971,2,0.83251251135966644597922557302,"[(8, 24), (2, 8)]"
3997.b1,3997,-195853,1,0.40941302270199400850742242266,"[(3, 5)]"
3998.a1,3998,-127936,1,0.36186265957500752687378637301,"[(0, 4)]"
3998.b1,3998,-2044929535744,1,0.84632543182859859969634554195,"[(594, 13696)]"
3998.d1,3998,-31984,1,1.1003912519657779197738774746,"[(3, 1)]"
3999.a1,3999,-1115721,1,0.29484902675085102692947914663,"[(13, 40)]"
4002.d1,4002,-194769336,1,0.34388730394141428286420022231,"[(6, 31)]"
4002.j1,4002,-26125579653696,1,0.29038244215472547919460991016,"[(17, 520)]"
4002.k1,4002,-23563776,1,0.22249679158804380357620547625,"[(19, 82)]"
4002.m2,4002,-3560891556,1,2.7191254691524680698385781440,"[(0, 42)]"
4002.o1,4002,-158312380760064,1,0.028213941363082596875354058460,"[(68, 518)]"
4002.p1,4002,-3260780423424,1,0.13854047946592968594373020608,"[(468, 9858)]"
4004.b1,4004,-55989629696,1,1.7051511839280096380357492133,"[(72, 343)]"
4005.b1,4005,-1501875,1,0.45408869223909390895788528869,"[(11, 37)]"
4005.c1,4005,-1094866875,1,0.32021275501352591684613765892,"[(12, 67)]"
4006.a1,4006,-4006,2,1.1520610998164940581140676894,"[(1, 1), (3, 4)]"
4006.b1,4006,-16408576,2,0.14826913240991909039930934519,"[(6, 5), (22, 85)]"
4006.c1,4006,-32817152,1,0.28209501856692427313779456103,"[(8, 28)]"
4008.b1,4008,-3078144,1,3.4261394400264541418144477448,"[(43, 258)]"
4010.b1,4010,-80200,1,1.7223687784221740442940820899,"[(9, 18)]"
4011.b1,4011,11605431411,1,0.063916707622779040765850212188,"[(9, 27)]"
4011.c1,4011,2274237,1,0.10253581278711535165366255186,"[(6, 31)]"
4012.a1,4012,-272816,2,0.14499786883098732591269448587,"[(4, 17), (70/3, 17/3)]"
4012.b1,4012,-78843824,1,0.14956167082527178839192134220,"[(10, 17)]"
4012.c1,4012,-272816,1,0.28016511133678267226302127390,"[(7, 17)]"
4014.a1,4014,-24662016,1,0.29626452078708144251220614407,"[(36, 14)]"
4014.b1,4014,-1123663104,2,0.85291096348783080975210587870,"[(34, 199), (7, 37)]"
4014.d1,4014,2663497728,1,1.1842465801355678479539284256,"[(30, 113)]"
4014.e1,4014,10404288,1,0.73836739904988593043310097562,"[(-9, 6)]"
4014.f1,4014,-1541376,1,0.19195485942187596758299493330,"[(1, 5)]"
4015.a1,4015,-20075,1,0.29727223656257678248986276741,"[(1, 2)]"
4017.c1,4017,-976131,1,0.40385547877889075755040552654,"[(4, 13)]"
4018.a1,4018,-6300224,1,0.095793850052037180863876272328,"[(2, 27)]"
4018.b1,4018,270122104,1,0.55582539511192599351229745682,"[(23, 13)]"
4018.e1,4018,-945427364,1,0.41607292336001627230435810233,"[(20, 88)]"
4018.g1,4018,67530526,1,0.40326785351139862894423669542,"[(-10, 29)]"
4018.h1,4018,-8036,1,0.55693494479657385429661250450,"[(-1, 1)]"
4018.k1,4018,-741215053376,1,9.1935784817684122181081887953,"[(23140/9, 3155554/9)]"
4018.l1,4018,-4114432,1,0.20637210596543009760511703149,"[(-2, 9)]"
4018.m1,4018,112504,1,0.19535605798304590797778900757,"[(-1, 7)]"
4018.o1,4018,190825126680286,1,5.6752786689870530973100960322,"[(7645/4, 58553/4)]"
4018.p1,4018,69151258624,1,0.15018467414152030137826108235,"[(-24, 110)]"
4018.r1,4018,-484058810368,1,0.41200568294156509958847813587,"[(69, 553)]"
4020.a1,4020,-34732800,1,0.093549413834493971609017993248,"[(9, 30)]"
4021.a1,4021,4021,1,0.69415744002874413627530614213,"[(0, 0)]"
4024.a1,4024,-128768,2,0.42072233730656681527257732058,"[(0, 2), (4, 10)]"
4024.b1,4024,-515072,1,1.9099515763071526519244175357,"[(14, 32)]"
4025.a1,4025,-14175546875,2,0.064723565042243461165999715017,"[(20, 87), (45, 287)]"
4025.b1,4025,-51074504250341796875,1,0.16846428395996945705334079033,"[(-112, 15312)]"
4025.c1,4025,-462875,1,0.21048439884264693803833007236,"[(13, 11)]"
4025.d1,4025,-7232421875,1,0.65792504163341880882919048130,"[(58, 62)]"
4026.b1,4026,-450261029485960704,1,0.60878587976698649036628491471,"[(2460, 120556)]"
4028.b1,4028,-16112,1,0.83932989838178881006600715347,"[(2, 1)]"
4029.a1,4029,326349,1,0.23570210135176806559678985399,"[(-2, 4)]"
4029.b1,4029,-2088307251,1,0.14517660338344030799386918218,"[(52, 355)]"
4042.c1,4042,2069504,1,0.17546500732295796522297804315,"[(3, 6)]"
4043.a2,4043,-37822070293163,1,0.38578704361370184291677718519,"[(85, 1088)]"
4044.a1,4044,-16176,1,1.9674669901255922699011406091,"[(6, 12)]"
4046.a1,4046,149669632,2,0.19036928876143645753970799215,"[(30, 121), (-21, 2)]"
4046.c1,4046,781284833392,1,0.37571061963658617081528094634,"[(120, 1096)]"
4046.e1,4046,32368,1,0.46595950709052577624854781304,"[(3, 0)]"
4046.k1,4046,3200142677573632,1,0.29093647385916449258303442507,"[(-169, 662)]"
4046.q1,4046,132579328,1,0.28413615662663232094201746344,"[(-6, 11)]"
4048.a1,4048,144997935104,1,0.095542065122216821229653573068,"[(-30, 92)]"
4048.b1,4048,-5387888,1,0.93118303371949626006881854247,"[(25, 121)]"
4048.c1,4048,-651934448,1,0.35612612356687138788324688197,"[(29, 11)]"
4048.e1,4048,14686779244544,1,1.8738146020619458407700895497,"[(-31121/5, 242/5)]"
4048.f1,4048,8290304,1,0.37114526576538396675570500866,"[(-3, 16)]"
4048.i1,4048,-44528,1,0.62996448792124343646058551495,"[(5, 11)]"
4048.j1,4048,8489271296,1,1.4898430629183182091173167191,"[(-176/3, 512/3)]"
4048.l1,4048,4385570816,1,0.62728371952218365881644109011,"[(34, 138)]"
4050.a1,4050,-5184000000000,1,0.81466036260239525638528255613,"[(189, -32)]"
4050.c1,4050,-1062882000000,1,11.373818091712466418533324825,"[(332549/19, 152033422/19)]"
4050.d1,4050,-106288200,1,5.3784723800801410648144014828,"[(203, 2764)]"
4050.g1,4050,-495338913792000,1,1.3475965573340962351293452680,"[(3244, 182698)]"
4050.i1,4050,26572050,1,2.0062913618387119725747504166,"[(-7, 9)]"
4050.k1,4050,-230660156250,1,1.9368446050360270382592200578,"[(89, 643)]"
4050.l1,4050,4613203125000,1,12.987155775817167027850412105,"[(-4729957/131, 323157794/131)]"
4050.n1,4050,-16607531250000,1,2.7179416826987091175120714638,"[(104, 498)]"
4050.o2,4050,-11809800000000,1,5.8077923813679714752835608535,"[(-25/2, 2643/2)]"
4050.r1,4050,-33215062500,1,3.9261343974187819396822338853,"[(50, 154)]"
4050.u1,4050,-145800,1,0.51685521983470113862517797762,"[(5, -2)]"
4050.v1,4050,-1458000000,1,0.29082365725861691672566412222,"[(89, 55)]"
4050.w1,4050,415188281250,1,8.5672312990910882073212636935,"[(-4595/12, 37109/12)]"
4050.x1,4050,-679477248000,1,0.10768233651393887454657505804,"[(39, 60)]"
4050.y1,4050,295245000,1,1.1654529416298345073640651852,"[(-55, 28)]"
4050.z1,4050,-324000000000,1,0.57785559908558827630699666836,"[(69, 465)]"
4050.ba1,4050,-22781250000,1,0.29536771707861314735284927261,"[(29, 110)]"
4050.bb1,4050,-15116544000,1,0.075179287796355750807675904896,"[(19, 80)]"
4050.bg1,4050,-1660753125000,1,8.2769755680779639507955526961,"[(5617/3, 403742/3)]"
4051.a1,4051,-4051,1,0.82397003328461392479007059530,"[(1, 1)]"
4056.c1,4056,-626481193728,1,0.69047791562637637085467802500,"[(113, 1014)]"
4056.j1,4056,-191886050304,1,0.85198217922558126436198572354,"[(10, 324)]"
4056.l1,4056,-14017536,1,0.30483312998517411446963902193,"[(0, 12)]"
4059.a1,4059,-8361457882371,1,0.48283839604501315244706619951,"[(386, 7371)]"
4059.c1,4059,-358040331,1,0.25349191998793098393825005421,"[(18, 40)]"
4064.a1,4064,65024,1,1.9937761132484530254167911984,"[(-27/2, 1/2)]"
4064.b1,4064,65024,2,0.52872681374775522943325324942,"[(5, 2), (-3, 18)]"
4064.d1,4064,65024,1,0.70970544276590383397297939714,"[(8, 6)]"
4065.a1,4065,1646325,1,0.082044482738400525488675288604,"[(4, 7)]"
4065.c1,4065,-1646325,1,0.14825551458331412889375867775,"[(-1, 8)]"
4066.b1,4066,-2577361544704,1,1.0783770634776358721568104133,"[(120, 1203)]"
4066.c1,4066,-20251672576,2,0.092612531634282271978450466316,"[(-16, 160), (288, 4720)]"
4067.a1,4067,-9764867,1,2.1253496282137883853208200270,"[(1, 11)]"
4067.b1,4067,-4067,1,2.1350035864519098647783534614,"[(6, 2)]"
4067.c2,4067,-3296238269387,1,2.0830145731638902344967774196,"[(65, 710)]"
4068.a1,4068,-63265536,1,0.44294856712723269987255411893,"[(4, 18)]"
4068.b1,4068,-63265536,1,0.29769465528556423832588371223,"[(8, 18)]"
4068.d1,4068,-3954096,1,0.13977150301006419669493900546,"[(2, 9)]"
4068.e1,4068,-9495817552789168581593856,1,6.8487684955307621664112247936,"[(-12420292/151, 1122744577122/151)]"
4069.a1,4069,116214709,2,0.45520741291334749495330601131,"[(-12, 6), (412/3, 7507/3)]"
4069.b1,4069,4069,2,0.61156121524838799558353480847,"[(0, 0), (2, 0)]"
4069.c1,4069,3319208303749,1,0.88028556600023477378181225762,"[(611, 14280)]"
4074.c1,4074,-6896083162077430207488,1,0.81411856608064714398170393827,"[(23659, 3638862)]"
4074.e1,4074,-1252054272,1,0.093756994721011303922992100630,"[(33, 179)]"
4074.i1,4074,-293328,1,0.13894456899204468336069044344,"[(4, 1)]"
4074.m1,4074,-43252973568,1,0.10218501590996114744583302337,"[(12, 42)]"
4075.a1,4075,-2546875,2,0.73866962728951757531843990593,"[(0, 12), (25/2, 71/2)]"
4075.b1,4075,-1691698046875,1,10.490918889410258477888000750,"[(25061/11, 1999664/11)]"
4076.a1,4076,-260864,1,0.52747765357340846465479246457,"[(-1, 2)]"
4077.a1,4077,4077,2,1.1290240936573802653364313434,"[(-1, 0), (5, 9)]"
4077.b1,4077,2972133,1,0.44267645137730948459841813709,"[(6, 4)]"
4080.a1,4080,-102000,1,1.0872790289673905572382822133,"[(49, 5)]"
4080.b1,4080,-4080,1,0.61113995631065009932134324202,"[(3, 1)]"
4080.h1,4080,-2168279280,1,6.1225856490542362437745826544,"[(443, 9301)]"
4080.p1,4080,-1492323750000,1,0.53073187718404813901396564778,"[(79, 425)]"
4080.v1,4080,-2550000,1,1.9224796428130707205089208705,"[(-1, 9)]"
4080.y1,4080,-2974320,1,0.43272569716136183556159865348,"[(3, 9)]"
4080.z1,4080,-918000,1,0.30695830702440878488920122886,"[(5, 15)]"
4081.a1,4081,-183200171,2,0.12610846477903300571895369841,"[(7, 38), (161, 2040)]"
4083.a1,4083,-36747,1,0.22108818452827089600296091308,"[(2, 1)]"
4086.b1,4086,-185298596352,1,3.0606685926737181802878173405,"[(45, 252)]"
4086.c1,4086,-3971592,1,0.42894158032294726329556171466,"[(3, 7)]"
4090.b1,4090,-523520,2,0.62990383768223174133970098740,"[(2, 7), (-1, 6)]"
4090.d1,4090,-32720,1,0.42632199657269273405061425617,"[(8, 0)]"
4092.a1,4092,-4861296,2,0.13177879943999118335255150378,"[(0, 11), (22, 99)]"
4094.c1,4094,1048064,1,3.3258063058918144034830167742,"[(-83/3, 146/3)]"
4094.e1,4094,32428574,1,4.9755693295285006172131677817,"[(-1061/6, 3337/6)]"
4097.a1,4097,-69649,1,0.22562411243527000403324797732,"[(1, 8)]"
4098.a1,4098,-131136,2,0.45605110165753517005000759488,"[(0, 4), (8, 20)]"
4098.b1,4098,-53773956,2,0.10534921432408673572588927875,"[(1, 17), (19, 71)]"
4098.c1,4098,-12294,1,0.36606251168227286371211719440,"[(2, 0)]"
4098.d1,4098,1359618048,1,1.2486971135561816916912816256,"[(-44, 23)]"
4098.g1,4098,3059140608,1,0.78353288741132100429318332848,"[(-47, 27)]"
4098.h1,4098,-113301504,1,0.12057202343822510032779115938,"[(2, 11)]"
4098.i1,4098,7646687688,1,2.4462118176650065933717307823,"[(-24, 27)]"
4101.a1,4101,996543,1,0.36771361604704669009517797728,"[(0, 13)]"
4102.a2,4102,-132890530607693824,1,0.70126254968987230836501436241,"[(380, 8213)]"
4102.b1,4102,-1607984,2,0.24242025416237367520415992001,"[(4, 12), (-5/2, 61/2)]"
4102.c1,4102,-5763014656,1,0.048991332522986216972839473738,"[(-18, 121)]"
4102.e1,4102,-134414336,1,0.37148183134095747145290255805,"[(13, 25)]"
4102.f1,4102,-29403136,1,0.18078492758554562478639413840,"[(1, 13)]"
4104.a1,4104,49427531679744,1,0.71366808736187995945212522121,"[(-66, 722)]"
4104.b1,4104,765904896,1,2.9404081990219377311906893682,"[(-14, 8)]"
4105.a1,4105,-513125,2,1.0160277749275476445403574160,"[(6, 9), (31, 159)]"
4105.b1,4105,-320703125,1,0.43184826175380550138535695324,"[(10, 20)]"
4105.c1,4105,-513125,2,0.96061395742075298237400715282,"[(8, 21), (7/2, 43/2)]"
4106.a1,4106,-131392,1,2.2312444922431076254193447887,"[(18, 11)]"
4106.b1,4106,17635135717376,1,4.4383404295902407739275424450,"[(41, 322)]"
4108.a1,4108,-44432128,1,0.51392519453855891727767192048,"[(19, 78)]"
4110.a1,4110,8220,1,0.40534961549596404030959572441,"[(-2, 2)]"
4110.b1,4110,-15412500,1,0.070035347623757582479408558673,"[(-2, 16)]"
4110.g1,4110,758410593750000,1,0.033780737672003388836130875648,"[(-211, 4155)]"
4110.h1,4110,134676480,1,0.19630691555266159268920642573,"[(-9, 20)]"
4110.l1,4110,-14204160,1,0.088976612304120537631423871510,"[(6, 9)]"
4110.m1,4110,-145614834000,1,0.067487419446434584319647687457,"[(110, 1160)]"
4110.n1,4110,9587808000,1,0.027618255074019118397636882098,"[(-6, 138)]"
4110.o1,4110,30302208000000000,1,0.027475525656490312377625817116,"[(34, 3823)]"
4112.b1,4112,4112,1,2.5066206661329707280049399897,"[(-151/4, 3/4)]"
4112.c1,4112,4112,1,1.5729591408558778688885518211,"[(-15/2, 1/2)]"
4112.f1,4112,4112,1,0.89166341233138663824686020851,"[(2, 1)]"
4112.j1,4112,4112,1,1.1973916541810696852372044778,"[(3, 3)]"
4113.a1,4113,-999459,1,0.57700724350420002971222058818,"[(0, 4)]"
4115.a1,4115,-4115,1,2.2574869058269427101482170928,"[(5/2, 9/2)]"
4118.a1,4118,489152512,1,0.93589397252122741448752929116,"[(-7, 18)]"
4118.b1,4118,-491779796,2,0.17712118870499967656066068703,"[(-8, 33), (16, 63)]"
4119.a1,4119,1000917,2,0.20528326121280454131679522694,"[(-1, 5), (-4, 8)]"
4119.b1,4119,387775753588413,1,0.35572895089876171443631965878,"[(225, 981)]"
