lmfdb_label,conductor,disc,rank,regulator,mwgens,abs_disc,log_disc,tau,log_regulator
4848.g1,4848,-3216900096.0,1,2.368465176693853,"[(80, 608)]",3216900096.0,9.507437573668636,3.0861068400375933,0.374467003741007
4848.i1,4848,-5584896.0,1,0.1594962654251701,"[(2, 12)]",5584896.0,6.747015090245423,2.7431326434766956,-0.7972494811384525
4848.j1,4848,232704.0,1,0.8579166481442049,"[(-2, 3)]",232704.0,5.366803848533817,2.5142649900821645,-0.06655490441939135
4848.k1,4848,-7446528.0,1,0.4948451142375037,"[(12, 6)]",7446528.0,6.871953826853723,2.761480910881395,-0.3055307132169743
4848.l1,4848,-12214167552.0,1,0.2661062909112637,"[(-4, 54)]",12214167552.0,10.08686387328306,3.1452664159666854,-0.5749448581837415
4848.m1,4848,2373813504.0,1,1.7003330997513213,"[(-1506/5, 303/5)]",2373813504.0,9.375446596099103,3.072126652887066,0.2305340091761845
4848.n1,4848,-6838370415673344.0,1,0.1966563160759951,"[(90, 1728)]",6838370415673344.0,15.834952621632548,3.5962521332310864,-0.7062921004297746
4848.o1,4848,13740938496.0,1,0.4079618212564509,"[(150, 243)]",13740938496.0,10.13801639573044,3.1503248025517316,-0.389380477964145
4850.a1,4850,-120435200.0,1,0.7290606149508546,"[(15, 41)]",120435200.0,8.080753438180357,2.92351756073325,-0.13723636237099965
4850.b1,4850,-30831411200.0,1,3.2059892183855196,"[(211, 2853)]",30831411200.0,10.488993403492207,3.1843589053295425,0.5059620575190248
4850.c1,4850,-15892480000.0,1,3.3055790445564046,"[(598, 14293)]",15892480000.0,10.201191673561981,3.1565369894553723,0.5192475466876217
4850.d1,4850,-388000.0,1,0.7096953563711611,"[(-1, 3)]",388000.0,5.588831725594207,2.55480271694023,-0.1489280363457908
4850.f1,4850,-15156250.0,1,1.452681772904715,"[(25, 100)]",15156250.0,7.180591760282358,2.8054142427785465,0.1621704874125646
4850.g1,4850,-6062500000.0,1,0.5716366428973478,"[(19, 115)]",6062500000.0,9.78265175161032,3.114643032789262,-0.2428799398854698
4851.e1,4851,-57760857.0,1,0.2100275413074126,"[(2, 30)]",57760857.0,7.7616336282528895,2.8832252763917996,-0.6777237514709071
4851.h1,4851,-1661293451713203.0,1,1.3112320498402148,"[(-27, 1633)]",1661293451713203.0,15.220446353223917,3.5566721240073167,0.11767955598500938
4851.i1,4851,-19370043.0,1,0.1378213471723255,"[(-6, 16)]",19370043.0,7.287130584820401,2.820142304019861,-0.8606835089556744
4851.n1,4851,-101100503071953.0,1,1.4286732453437656,"[(86, 1280)]",101100503071953.0,14.004753316627891,3.473429239854732,0.15493291183683347
4851.r1,4851,-123567281532387.0,1,1.0058624623486938,"[(1225/2, 43655/2)]",123567281532387.0,14.091903492346791,3.479632857303468,0.0025386011143990663
4851.t1,4851,-943427331.0,1,66.01014894911117,"[(249598912850036854890485201649/8429938510130, 101577665093762417248619883414130811146999893/8429938510130)]",943427331.0,8.97470845356174,3.028442894811858,1.8196107127204917
4852.a1,4852,310528.0,1,0.8508636247363184,"[(13, 1)]",310528.0,5.492100766178423,2.5373432807964362,-0.07014004241506958
4853.a1,4853,-111619.0,1,1.5768953838432067,"[(2, 5)]",111619.0,5.047738127332878,2.4529726926223914,0.19780288186202177
4854.b1,4854,-2.495026165701953e+16,1,5.663333705837579,"[(642, 14694)]",2.495026165701953e+16,16.39707510449263,3.631135416885305,0.7530721527226549
4854.c1,4854,-232992.0,1,0.2054128311771665,"[(0, 6)]",232992.0,5.367341009371503,2.514365074596627,-0.6873724313384555
4857.a1,4857,-3540753.0,2,0.1832954622930784,"[(7, 1), (19/2, 35/2)]",3540753.0,6.549095631791011,2.713359413880083,-0.7368482861672945
4858.a1,4858,93312464.0,2,0.1472443327879644,"[(-4, 26), (-11, 19)]",93312464.0,7.969939657518083,2.9097093668191696,-0.8319614112630869
4860.b2,4860,311040.0,1,3.0564973460576166,"[(-74/3, 10/3)]",311040.0,5.492816243246181,2.53747354615359,0.4852240230442995
4862.c1,4862,-330616.0,1,0.8646736818675744,"[(7, 5)]",330616.0,5.519323867213553,2.542287810211082,-0.06314775942405246
4864.a1,4864,-9728.0,2,0.3354727440778233,"[(2, 2), (3, 1)]",9728.0,3.9880235619286597,2.2173282055368797,-0.4743427587558378
4864.c1,4864,-9728.0,2,0.961340736214446,"[(3, 4), (2, 1)]",9728.0,3.9880235619286597,2.2173282055368797,-0.0171226542948774
4864.d1,4864,-3511808.0,1,0.3153427668958759,"[(6, 19)]",3511808.0,6.545530763834318,2.7128149358725318,-0.5012171259511554
4864.e1,4864,-224755712.0,1,0.522039870092164,"[(27, 152)]",224755712.0,8.351710737818205,2.956498841906552,-0.28229632699158763
4864.f1,4864,-622592.0,1,0.777401993249479,"[(3, 8)]",622592.0,5.794203535912547,2.590890472716904,-0.10935435012156566
4864.k1,4864,-9728.0,1,0.6396809627561126,"[(-1, 2)]",9728.0,3.9880235619286597,2.2173282055368797,-0.1940365738557773
4864.l1,4864,-224755712.0,1,2.015908316210265,"[(13, 64)]",224755712.0,8.351710737818205,2.956498841906552,0.3044707764709205
4864.m1,4864,-3511808.0,1,1.4839343303191432,"[(-1, 2)]",3511808.0,6.545530763834318,2.7128149358725318,0.1714146822316592
4865.a1,4865,1191925.0,2,0.1029970592457155,"[(-1, 17), (-8, 17)]",1191925.0,6.076248928968903,2.638419998360322,-0.9871751745973527
4865.b1,4865,-1623640235.0,1,0.759337601723515,"[(19, 69)]",1623640235.0,9.210489804915493,3.0543754759594264,-0.11956509365543741
4865.c1,4865,24325.0,1,0.6614633775154698,"[(-3, 0)]",24325.0,4.386052848940389,2.3124621446330713,-0.17949419582992004
4865.d1,4865,1.754452644751413e+17,1,1.2247072493289517,"[(35592, 6714047)]",1.754452644751413e+17,17.24414165046496,3.6815049165774725,0.08803228857650365
4867.a1,4867,-4867.0,1,2.1415304124188657,"[(-3/2, 1/2)]",4867.0,3.687261346243506,2.1389164451567084,0.3307242463232201
4870.c1,4870,-97400.0,1,0.2527083267229612,"[(3, 3)]",97400.0,4.988558956878616,2.4411795271079493,-0.5973804476974808
4870.e1,4870,-1558400.0,1,0.2730681310602462,"[(6, 17)]",1558400.0,6.192678939534541,2.6574002233821403,-0.5637289819139267
4874.a1,4874,-9748.0,2,0.6165495857388111,"[(1, 0), (3, 4)]",9748.0,3.9889155205126867,2.217551839835331,-0.2100319896437801
4874.b1,4874,-623872.0,1,0.9536631975792036,"[(7, 4)]",623872.0,5.795095494496574,2.591044400678112,-0.02060497667481897
4874.d1,4874,-9748.0,1,1.1080351543284728,"[(3, 4)]",9748.0,3.9889155205126867,2.217551839835331,0.04455353939250574
4874.f1,4874,-163544301568.0,1,0.2569610692141477,"[(45, 361)]",163544301568.0,11.213635416448236,3.251162930957421,-0.5901326691307581
4876.a1,4876,-546833648.0,2,0.2674547253498697,"[(12, 23), (16, 53)]",546833648.0,8.73785522991028,3.001697207765184,-0.5727497244891993
4878.a1,4878,-2370708.0,2,0.1495451855232243,"[(5, 2), (2, 8)]",2370708.0,6.374878065240005,2.6863974090883462,-0.8252275638491331
4878.c1,4878,-25287552.0,1,2.9991537241722965,"[(15, 35)]",25287552.0,7.402906788840249,2.8359051776314397,0.4769987264771668
