Entity,Code,Day,Monthly sea surface temperature anomalies,Monthly sea surface temperature anomalies (lower bound),Monthly sea surface temperature anomalies (upper bound)
Northern Hemisphere,,1880-12-15,0.010877952,-0.04964906,0.113477945
Northern Hemisphere,,1881-01-15,0.22372994,0.16476195,0.32429093
Northern Hemisphere,,1881-02-15,0.24047294,0.18337995,0.34165594
Northern Hemisphere,,1881-03-15,0.22002095,0.17113695,0.30156195
Northern Hemisphere,,1881-04-15,0.16464995,0.12205195,0.23275395
Northern Hemisphere,,1881-05-15,0.118635945,0.086599946,0.16222894
Northern Hemisphere,,1881-06-15,0.11792994,0.09269195,0.13963994
Northern Hemisphere,,1881-07-15,0.000088945024,-0.030202046,0.024926946
Northern Hemisphere,,1881-08-15,-0.007145047,-0.03741905,0.01963295
Northern Hemisphere,,1881-09-15,-0.110456064,-0.15055107,-0.07953705
Northern Hemisphere,,1881-10-15,-0.18387906,-0.23453607,-0.11262606
Northern Hemisphere,,1881-11-15,-0.28585306,-0.34167805,-0.19876705
Northern Hemisphere,,1881-12-15,-0.06008105,-0.12001906,0.043320954
Northern Hemisphere,,1882-01-15,0.07241995,0.0055859536,0.16998994
Northern Hemisphere,,1882-02-15,-0.05786605,-0.11804606,0.026069954
Northern Hemisphere,,1882-03-15,-0.033673048,-0.09148206,0.051054947
Northern Hemisphere,,1882-04-15,-0.06548105,-0.11440505,-0.0021570474
Northern Hemisphere,,1882-05-15,-0.104620054,-0.14415304,-0.06372005
Northern Hemisphere,,1882-06-15,-0.11018704,-0.13870706,-0.086646065
Northern Hemisphere,,1882-07-15,-0.05506006,-0.088642046,-0.025394052
Northern Hemisphere,,1882-08-15,-0.12721007,-0.16141807,-0.09946604
Northern Hemisphere,,1882-09-15,-0.06689106,-0.113524064,-0.03280306
Northern Hemisphere,,1882-10-15,-0.12855904,-0.18671404,-0.063376054
Northern Hemisphere,,1882-11-15,0.018176943,-0.04861106,0.11597394
Northern Hemisphere,,1882-12-15,-0.09156005,-0.15849404,0.001415953
Northern Hemisphere,,1883-01-15,-0.19202904,-0.25272408,-0.097480044
Northern Hemisphere,,1883-02-15,-0.011324048,-0.06956506,0.087546945
Northern Hemisphere,,1883-03-15,-0.15154804,-0.20327105,-0.07457405
Northern Hemisphere,,1883-04-15,-0.03247805,-0.07682805,0.01974395
Northern Hemisphere,,1883-05-15,-0.060359046,-0.09610306,-0.026627049
Northern Hemisphere,,1883-06-15,0.012478948,-0.01419206,0.038970947
Northern Hemisphere,,1883-07-15,-0.017084047,-0.052777052,0.017963946
Northern Hemisphere,,1883-08-15,0.06554895,0.03473094,0.09650995
Northern Hemisphere,,1883-09-15,-0.17637105,-0.21860604,-0.14523406
Northern Hemisphere,,1883-10-15,-0.31779808,-0.36940607,-0.26615506
Northern Hemisphere,,1883-11-15,-0.20070006,-0.26140907,-0.12258305
Northern Hemisphere,,1883-12-15,-0.049938053,-0.11090304,0.03018795
Northern Hemisphere,,1884-01-15,-0.27942008,-0.34532705,-0.19759606
Northern Hemisphere,,1884-02-15,0.09702495,0.03415194,0.18801294
Northern Hemisphere,,1884-03-15,-0.008002058,-0.064125046,0.06777695
Northern Hemisphere,,1884-04-15,-0.12755106,-0.17494504,-0.06567505
Northern Hemisphere,,1884-05-15,0.021000952,-0.015893057,0.056225948
Northern Hemisphere,,1884-06-15,-0.21699505,-0.24790804,-0.18542905
Northern Hemisphere,,1884-07-15,-0.26961708,-0.30097708,-0.23430105
Northern Hemisphere,,1884-08-15,-0.14551304,-0.18169804,-0.10774605
Northern Hemisphere,,1884-09-15,-0.30135506,-0.34947506,-0.26557305
Northern Hemisphere,,1884-10-15,-0.18880604,-0.24306406,-0.13812105
Northern Hemisphere,,1884-11-15,-0.48222008,-0.54569805,-0.40381607
Northern Hemisphere,,1884-12-15,-0.19469805,-0.26060107,-0.11196704
Northern Hemisphere,,1885-01-15,-0.08439906,-0.14444004,-0.007865056
Northern Hemisphere,,1885-02-15,-0.17175905,-0.22944404,-0.09257506
Northern Hemisphere,,1885-03-15,-0.20964105,-0.26400807,-0.13208206
Northern Hemisphere,,1885-04-15,-0.14339705,-0.18919607,-0.08278005
Northern Hemisphere,,1885-05-15,-0.05414605,-0.09185006,-0.01902005
Northern Hemisphere,,1885-06-15,-0.15179105,-0.18067805,-0.121632054
Northern Hemisphere,,1885-07-15,-0.10072805,-0.13409804,-0.060107052
Northern Hemisphere,,1885-08-15,0.011869952,-0.021800056,0.046898946
Northern Hemisphere,,1885-09-15,-0.066103056,-0.11223705,-0.028075054
Northern Hemisphere,,1885-10-15,0.20001094,0.14432594,0.26328096
Northern Hemisphere,,1885-11-15,-0.07099405,-0.13250007,0.003551945
Northern Hemisphere,,1885-12-15,0.042029947,-0.022918046,0.13177794
Northern Hemisphere,,1886-01-15,0.15891095,0.08674095,0.24709095
Northern Hemisphere,,1886-02-15,-0.07379605,-0.14005305,0.002458945
Northern Hemisphere,,1886-03-15,0.002483949,-0.058585048,0.08130795
Northern Hemisphere,,1886-04-15,-0.055835053,-0.10909705,-0.0015400499
Northern Hemisphere,,1886-05-15,-0.02008906,-0.060588047,0.014088944
Northern Hemisphere,,1886-06-15,-0.101784065,-0.13236006,-0.060951054
Northern Hemisphere,,1886-07-15,-0.067032054,-0.09762104,-0.021842048
Northern Hemisphere,,1886-08-15,-0.17408507,-0.20917006,-0.12713607
Northern Hemisphere,,1886-09-15,-0.28017706,-0.32774106,-0.23922606
Northern Hemisphere,,1886-10-15,-0.15799706,-0.21736504,-0.10035305
Northern Hemisphere,,1886-11-15,-0.25149706,-0.32214805,-0.17093606
Northern Hemisphere,,1886-12-15,-0.25588506,-0.32752708,-0.17083006
Northern Hemisphere,,1887-01-15,-0.27761108,-0.35320505,-0.18497504
Northern Hemisphere,,1887-02-15,-0.32324308,-0.39231804,-0.24524005
Northern Hemisphere,,1887-03-15,-0.15788706,-0.22340105,-0.088550046
Northern Hemisphere,,1887-04-15,-0.17248206,-0.22772504,-0.11854105
Northern Hemisphere,,1887-05-15,-0.27016506,-0.31716606,-0.23758404
Northern Hemisphere,,1887-06-15,-0.06028405,-0.09489806,-0.018432051
Northern Hemisphere,,1887-07-15,-0.05475205,-0.08664806,-0.009416059
Northern Hemisphere,,1887-08-15,-0.07874705,-0.11510806,-0.031199053
Northern Hemisphere,,1887-09-15,-0.30841607,-0.3602821,-0.26171106
Northern Hemisphere,,1887-10-15,-0.09201206,-0.15703504,-0.030660048
Northern Hemisphere,,1887-11-15,-0.15383206,-0.22749306,-0.07581106
Northern Hemisphere,,1887-12-15,0.106161945,0.030996948,0.18564394
Northern Hemisphere,,1888-01-15,0.054225944,-0.022837058,0.14452195
Northern Hemisphere,,1888-02-15,-0.10181706,-0.17512406,-0.017388046
Northern Hemisphere,,1888-03-15,0.03165795,-0.034744054,0.100745946
Northern Hemisphere,,1888-04-15,0.17130695,0.11385194,0.22031294
Northern Hemisphere,,1888-05-15,0.11813395,0.07227795,0.15288794
Northern Hemisphere,,1888-06-15,0.15720494,0.12615694,0.19781995
Northern Hemisphere,,1888-07-15,-0.0011350513,-0.033554047,0.04137495
Northern Hemisphere,,1888-08-15,-0.02726905,-0.062343046,0.017695948
Northern Hemisphere,,1888-09-15,0.0054569542,-0.046497047,0.047454946
Northern Hemisphere,,1888-10-15,0.18716195,0.121142946,0.23907295
Northern Hemisphere,,1888-11-15,0.12954995,0.05289495,0.20883594
Northern Hemisphere,,1888-12-15,0.21127194,0.13557094,0.28455293
Northern Hemisphere,,1889-01-15,0.43138394,0.35444894,0.507615
Northern Hemisphere,,1889-02-15,0.27465495,0.20165494,0.34929594
Northern Hemisphere,,1889-03-15,0.22199194,0.15674394,0.28411293
Northern Hemisphere,,1889-04-15,0.24247395,0.18595095,0.28897694
Northern Hemisphere,,1889-05-15,0.13708894,0.090990946,0.17580795
Northern Hemisphere,,1889-06-15,0.15988095,0.12626395,0.20136894
Northern Hemisphere,,1889-07-15,-0.011900052,-0.046318054,0.033875942
Northern Hemisphere,,1889-08-15,-0.01473406,-0.049203053,0.032735944
Northern Hemisphere,,1889-09-15,-0.06284805,-0.11574806,-0.01282005
Northern Hemisphere,,1889-10-15,-0.034402058,-0.10216306,0.020086944
Northern Hemisphere,,1889-11-15,-0.03119205,-0.10776906,0.04281394
Northern Hemisphere,,1889-12-15,-0.086705044,-0.16954707,-0.004597053
Northern Hemisphere,,1890-01-15,-0.16244505,-0.24375404,-0.07719006
Northern Hemisphere,,1890-02-15,-0.05715105,-0.13563804,0.021225944
Northern Hemisphere,,1890-03-15,-0.08572404,-0.15727104,-0.019205049
Northern Hemisphere,,1890-04-15,-0.13210206,-0.19464605,-0.07807006
Northern Hemisphere,,1890-05-15,-0.06537905,-0.11329006,-0.027323052
Northern Hemisphere,,1890-06-15,-0.16698505,-0.19899105,-0.12078805
Northern Hemisphere,,1890-07-15,-0.36714604,-0.40020904,-0.31654507
Northern Hemisphere,,1890-08-15,-0.37909207,-0.41480407,-0.32806507
Northern Hemisphere,,1890-09-15,-0.3978341,-0.45249107,-0.34873506
Northern Hemisphere,,1890-10-15,-0.31673706,-0.39105704,-0.25497305
Northern Hemisphere,,1890-11-15,-0.29819608,-0.37972108,-0.21463107
Northern Hemisphere,,1890-12-15,-0.18736504,-0.27222008,-0.10630505
Northern Hemisphere,,1891-01-15,-0.30162108,-0.3821601,-0.22176705
Northern Hemisphere,,1891-02-15,-0.05675906,-0.13432206,0.026706949
Northern Hemisphere,,1891-03-15,-0.02038306,-0.091178045,0.054050945
Northern Hemisphere,,1891-04-15,-0.061075047,-0.12288706,-0.0059030503
Northern Hemisphere,,1891-05-15,0.12933895,0.080877945,0.16864994
Northern Hemisphere,,1891-06-15,0.17625494,0.14459194,0.22427094
Northern Hemisphere,,1891-07-15,0.101531945,0.06856595,0.15725495
Northern Hemisphere,,1891-08-15,0.029554948,-0.004374057,0.08527195
Northern Hemisphere,,1891-09-15,0.11329295,0.057141945,0.16144395
Northern Hemisphere,,1891-10-15,0.023700953,-0.049584046,0.08811395
Northern Hemisphere,,1891-11-15,-0.18649606,-0.26987207,-0.10499404
Northern Hemisphere,,1891-12-15,0.0063899457,-0.07730405,0.096088946
Northern Hemisphere,,1892-01-15,0.09587495,0.012534946,0.18964395
Northern Hemisphere,,1892-02-15,0.064136945,-0.01305306,0.14348994
Northern Hemisphere,,1892-03-15,-0.14501704,-0.21718605,-0.08126904
Northern Hemisphere,,1892-04-15,-0.12602104,-0.18914606,-0.06795105
Northern Hemisphere,,1892-05-15,-0.13950305,-0.19009005,-0.103774056
Northern Hemisphere,,1892-06-15,-0.18201406,-0.21442504,-0.13009106
Northern Hemisphere,,1892-07-15,-0.32266507,-0.35648307,-0.26456007
Northern Hemisphere,,1892-08-15,-0.30080608,-0.33675906,-0.23995905
Northern Hemisphere,,1892-09-15,-0.27481708,-0.33419505,-0.22744705
Northern Hemisphere,,1892-10-15,-0.4365801,-0.51262903,-0.3745201
Northern Hemisphere,,1892-11-15,-0.52670306,-0.61251605,-0.45119908
Northern Hemisphere,,1892-12-15,-0.40512404,-0.49207905,-0.31944007
Northern Hemisphere,,1893-01-15,-0.36950007,-0.4591001,-0.28724006
Northern Hemisphere,,1893-02-15,-0.27421206,-0.36026606,-0.19392405
Northern Hemisphere,,1893-03-15,-0.30897507,-0.3863251,-0.23847805
Northern Hemisphere,,1893-04-15,-0.28629607,-0.35475907,-0.23216404
Northern Hemisphere,,1893-05-15,-0.3866531,-0.44163606,-0.3428571
Northern Hemisphere,,1893-06-15,-0.19444107,-0.23278905,-0.14528205
Northern Hemisphere,,1893-07-15,0.039673954,0.0050459504,0.10078595
Northern Hemisphere,,1893-08-15,-0.13954006,-0.17789204,-0.07781705
Northern Hemisphere,,1893-09-15,-0.35839406,-0.42109308,-0.30906805
Northern Hemisphere,,1893-10-15,-0.10898705,-0.19114806,-0.048531055
Northern Hemisphere,,1893-11-15,-0.39126107,-0.4831051,-0.30888706
Northern Hemisphere,,1893-12-15,-0.36005405,-0.45536807,-0.26811108
Northern Hemisphere,,1894-01-15,-0.41535005,-0.50504905,-0.33724406
Northern Hemisphere,,1894-02-15,-0.4536681,-0.53884006,-0.37152007
Northern Hemisphere,,1894-03-15,-0.3990141,-0.47775206,-0.32872707
Northern Hemisphere,,1894-04-15,-0.17497306,-0.24089704,-0.11419605
Northern Hemisphere,,1894-05-15,-0.31733307,-0.37078807,-0.27550107
Northern Hemisphere,,1894-06-15,-0.37341908,-0.40615705,-0.32105607
Northern Hemisphere,,1894-07-15,-0.06847805,-0.104157045,-0.0051000565
Northern Hemisphere,,1894-08-15,-0.17594604,-0.21443205,-0.11181505
Northern Hemisphere,,1894-09-15,-0.15023406,-0.21432106,-0.098820046
Northern Hemisphere,,1894-10-15,-0.31740206,-0.3996701,-0.25633207
Northern Hemisphere,,1894-11-15,-0.26718208,-0.35740808,-0.19280206
Northern Hemisphere,,1894-12-15,-0.28658906,-0.37798807,-0.21165906
Northern Hemisphere,,1895-01-15,-0.12297805,-0.22112004,-0.045921057
Northern Hemisphere,,1895-02-15,-0.14038704,-0.23177804,-0.06783305
Northern Hemisphere,,1895-03-15,-0.34307507,-0.42675504,-0.27640608
Northern Hemisphere,,1895-04-15,-0.22231306,-0.29553705,-0.16750006
Northern Hemisphere,,1895-05-15,-0.13159005,-0.19126604,-0.084089056
Northern Hemisphere,,1895-06-15,-0.091757044,-0.12345706,-0.03004305
Northern Hemisphere,,1895-07-15,-0.07225005,-0.10747205,-0.0013890564
Northern Hemisphere,,1895-08-15,-0.17323805,-0.21407206,-0.10335405
Northern Hemisphere,,1895-09-15,0.017622948,-0.050433055,0.07761395
Northern Hemisphere,,1895-10-15,0.05110895,-0.037458047,0.116371945
Northern Hemisphere,,1895-11-15,0.05611395,-0.04142806,0.13527395
Northern Hemisphere,,1895-12-15,-0.06554805,-0.16524406,0.013767943
Northern Hemisphere,,1896-01-15,-0.11160706,-0.20580105,-0.03923005
Northern Hemisphere,,1896-02-15,-0.06663205,-0.15837304,0.0077569485
Northern Hemisphere,,1896-03-15,0.014891952,-0.07064906,0.08180795
Northern Hemisphere,,1896-04-15,0.07375195,-0.0025480539,0.12862894
Northern Hemisphere,,1896-05-15,0.112852946,0.05317495,0.16427095
Northern Hemisphere,,1896-06-15,0.16228294,0.123568945,0.22583595
Northern Hemisphere,,1896-07-15,0.124073945,0.089966945,0.19193195
Northern Hemisphere,,1896-08-15,0.13991395,0.09716095,0.21117994
Northern Hemisphere,,1896-09-15,0.28164694,0.21137494,0.34804195
Northern Hemisphere,,1896-10-15,0.021435946,-0.06849906,0.086319946
Northern Hemisphere,,1896-11-15,0.16722594,0.06671995,0.24904795
Northern Hemisphere,,1896-12-15,0.24855994,0.14944294,0.32537493
Northern Hemisphere,,1897-01-15,0.19817595,0.10294995,0.27750894
Northern Hemisphere,,1897-02-15,0.13016994,0.03957194,0.20547095
Northern Hemisphere,,1897-03-15,0.37252995,0.28866294,0.44098094
Northern Hemisphere,,1897-04-15,0.21174695,0.13647294,0.26304394
Northern Hemisphere,,1897-05-15,0.094145946,0.032357946,0.14075294
Northern Hemisphere,,1897-06-15,0.062400945,0.019589946,0.13384995
Northern Hemisphere,,1897-07-15,0.12619995,0.09083395,0.20250295
Northern Hemisphere,,1897-08-15,0.025947943,-0.01997605,0.10251195
Northern Hemisphere,,1897-09-15,-0.056816056,-0.12721105,0.003265947
Northern Hemisphere,,1897-10-15,-0.039424047,-0.12941904,0.01954095
Northern Hemisphere,,1897-11-15,-0.03305605,-0.13064004,0.041507944
Northern Hemisphere,,1897-12-15,-0.033224046,-0.13191004,0.049480945
Northern Hemisphere,,1898-01-15,-0.059445053,-0.16306706,0.01976195
Northern Hemisphere,,1898-02-15,-0.017059058,-0.113964066,0.05588995
Northern Hemisphere,,1898-03-15,-0.022258058,-0.11159004,0.04985395
Northern Hemisphere,,1898-04-15,-0.13829406,-0.21809505,-0.08530705
Northern Hemisphere,,1898-05-15,-0.19047906,-0.25635105,-0.13934104
Northern Hemisphere,,1898-06-15,-0.014506057,-0.059409052,0.056180947
Northern Hemisphere,,1898-07-15,-0.055961058,-0.09232904,0.018691942
Northern Hemisphere,,1898-08-15,-0.13647906,-0.18279205,-0.05775705
Northern Hemisphere,,1898-09-15,-0.09581904,-0.16910104,-0.027852058
Northern Hemisphere,,1898-10-15,-0.18973406,-0.28501806,-0.12695606
Northern Hemisphere,,1898-11-15,-0.19480805,-0.30249006,-0.11397104
Northern Hemisphere,,1898-12-15,-0.16358806,-0.27232108,-0.07430905
Northern Hemisphere,,1899-01-15,-0.06741205,-0.17622606,0.017724946
Northern Hemisphere,,1899-02-15,-0.19619806,-0.29683307,-0.108573064
Northern Hemisphere,,1899-03-15,-0.27803206,-0.37182507,-0.20620905
Northern Hemisphere,,1899-04-15,-0.072411045,-0.15232806,-0.015146047
Northern Hemisphere,,1899-05-15,0.00398995,-0.06097506,0.051872946
Northern Hemisphere,,1899-06-15,-0.15380706,-0.19661005,-0.08956404
Northern Hemisphere,,1899-07-15,0.025000945,-0.011823058,0.100626945
Northern Hemisphere,,1899-08-15,0.049315944,0.0010799468,0.12590994
Northern Hemisphere,,1899-09-15,-0.008686051,-0.08610405,0.05833795
Northern Hemisphere,,1899-10-15,0.022905946,-0.07335605,0.09683995
Northern Hemisphere,,1899-11-15,0.045732945,-0.062086046,0.12489694
Northern Hemisphere,,1899-12-15,-0.008597046,-0.12072407,0.077506945
Northern Hemisphere,,1900-01-15,0.11337995,0.00404194,0.19465695
Northern Hemisphere,,1900-02-15,0.13231495,0.028630942,0.21600094
Northern Hemisphere,,1900-03-15,0.13180895,0.040026948,0.19981395
Northern Hemisphere,,1900-04-15,0.23236094,0.14999795,0.29045793
Northern Hemisphere,,1900-05-15,-0.08942105,-0.15525506,-0.03808005
Northern Hemisphere,,1900-06-15,0.13028194,0.093383946,0.19900094
Northern Hemisphere,,1900-07-15,0.03030394,-0.0064810514,0.10525595
Northern Hemisphere,,1900-08-15,0.041165948,-0.006782055,0.11832494
Northern Hemisphere,,1900-09-15,0.098702945,0.019218951,0.16474795
Northern Hemisphere,,1900-10-15,0.23132195,0.13091294,0.30149394
Northern Hemisphere,,1900-11-15,0.077460945,-0.034421057,0.16743495
Northern Hemisphere,,1900-12-15,0.14094095,0.024182945,0.24022694
Northern Hemisphere,,1901-01-15,0.10775895,-0.00598605,0.21084194
Northern Hemisphere,,1901-02-15,0.06954595,-0.03865905,0.16026095
Northern Hemisphere,,1901-03-15,-0.08346106,-0.17952405,0.0048639476
Northern Hemisphere,,1901-04-15,-0.013018057,-0.09679507,0.046265945
Northern Hemisphere,,1901-05-15,-0.015973046,-0.08328904,0.03351295
Northern Hemisphere,,1901-06-15,-0.0097480565,-0.05124806,0.063038945
Northern Hemisphere,,1901-07-15,-0.016354054,-0.052689046,0.069574945
Northern Hemisphere,,1901-08-15,-0.019478053,-0.068602055,0.067604944
Northern Hemisphere,,1901-09-15,-0.18970205,-0.26972505,-0.119155064
Northern Hemisphere,,1901-10-15,-0.13017805,-0.23149104,-0.060781047
Northern Hemisphere,,1901-11-15,-0.18293305,-0.30219606,-0.085972056
Northern Hemisphere,,1901-12-15,-0.29209206,-0.41103604,-0.18266304
Northern Hemisphere,,1902-01-15,-0.22434504,-0.34323505,-0.119256064
Northern Hemisphere,,1902-02-15,-0.29037306,-0.3993331,-0.19815005
Northern Hemisphere,,1902-03-15,-0.25119507,-0.35038605,-0.16783504
Northern Hemisphere,,1902-04-15,-0.18527906,-0.27047107,-0.119250044
Northern Hemisphere,,1902-05-15,-0.22334604,-0.29114908,-0.17226805
Northern Hemisphere,,1902-06-15,-0.30936706,-0.35950908,-0.23401307
Northern Hemisphere,,1902-07-15,-0.33761308,-0.3795161,-0.25526506
Northern Hemisphere,,1902-08-15,-0.27270308,-0.32431006,-0.18743305
Northern Hemisphere,,1902-09-15,-0.17042805,-0.25595108,-0.10100706
Northern Hemisphere,,1902-10-15,-0.08237706,-0.18805005,-0.00072705746
Northern Hemisphere,,1902-11-15,-0.06810805,-0.18701704,0.024082944
Northern Hemisphere,,1902-12-15,-0.06908806,-0.18992905,0.027851954
Northern Hemisphere,,1903-01-15,-0.0031770468,-0.12751205,0.10417195
Northern Hemisphere,,1903-02-15,-0.110492066,-0.22542204,-0.01490505
Northern Hemisphere,,1903-03-15,-0.034984052,-0.13852404,0.05060795
Northern Hemisphere,,1903-04-15,-0.20303805,-0.29423207,-0.14232005
Northern Hemisphere,,1903-05-15,-0.19762005,-0.26830006,-0.13494904
Northern Hemisphere,,1903-06-15,-0.31959108,-0.36678508,-0.23919605
Northern Hemisphere,,1903-07-15,-0.40783307,-0.45006505,-0.31929407
Northern Hemisphere,,1903-08-15,-0.60899204,-0.66334707,-0.51516205
Northern Hemisphere,,1903-09-15,-0.37368205,-0.45952109,-0.29653406
Northern Hemisphere,,1903-10-15,-0.48128107,-0.59506905,-0.40246305
Northern Hemisphere,,1903-11-15,-0.54028404,-0.66277105,-0.4483541
Northern Hemisphere,,1903-12-15,-0.42410704,-0.552191,-0.32262006
Northern Hemisphere,,1904-01-15,-0.47396007,-0.60231304,-0.36865905
Northern Hemisphere,,1904-02-15,-0.53303105,-0.64773804,-0.44618508
Northern Hemisphere,,1904-03-15,-0.46737906,-0.57034606,-0.3887671
Northern Hemisphere,,1904-04-15,-0.32745007,-0.42079607,-0.26204506
Northern Hemisphere,,1904-05-15,-0.37710705,-0.45213708,-0.31943807
Northern Hemisphere,,1904-06-15,-0.41418406,-0.4606081,-0.32213807
Northern Hemisphere,,1904-07-15,-0.39215508,-0.4333261,-0.29325005
Northern Hemisphere,,1904-08-15,-0.45152405,-0.50351804,-0.34755304
Northern Hemisphere,,1904-09-15,-0.33422807,-0.42098406,-0.24785005
Northern Hemisphere,,1904-10-15,-0.28939706,-0.40299508,-0.20618404
Northern Hemisphere,,1904-11-15,-0.34081408,-0.46881607,-0.25202706
Northern Hemisphere,,1904-12-15,-0.29747906,-0.42902204,-0.19810005
Northern Hemisphere,,1905-01-15,-0.32673007,-0.4557111,-0.23075505
Northern Hemisphere,,1905-02-15,-0.32841906,-0.44873306,-0.24195506
Northern Hemisphere,,1905-03-15,-0.35726908,-0.46476808,-0.28021407
Northern Hemisphere,,1905-04-15,-0.33482108,-0.4289181,-0.27919406
Northern Hemisphere,,1905-05-15,-0.15535705,-0.23018806,-0.09476806
Northern Hemisphere,,1905-06-15,-0.13454704,-0.18301307,-0.04578805
Northern Hemisphere,,1905-07-15,0.015011951,-0.025226057,0.11409695
Northern Hemisphere,,1905-08-15,-0.21134205,-0.26391107,-0.112776056
Northern Hemisphere,,1905-09-15,-0.21659906,-0.30331507,-0.13609506
Northern Hemisphere,,1905-10-15,-0.20483105,-0.31902707,-0.13528506
Northern Hemisphere,,1905-11-15,-0.19536205,-0.32297906,-0.10706906
Northern Hemisphere,,1905-12-15,-0.14716305,-0.28295207,-0.04975605
Northern Hemisphere,,1906-01-15,0.009927943,-0.12310006,0.112945944
Northern Hemisphere,,1906-02-15,-0.020418048,-0.14355005,0.07290095
Northern Hemisphere,,1906-03-15,0.011023954,-0.09859206,0.08881095
Northern Hemisphere,,1906-04-15,-0.114234045,-0.21085806,-0.050584048
Northern Hemisphere,,1906-05-15,-0.24826406,-0.32842708,-0.18251504
Northern Hemisphere,,1906-06-15,-0.13927905,-0.18979205,-0.04313205
Northern Hemisphere,,1906-07-15,-0.16034506,-0.20323704,-0.055228055
Northern Hemisphere,,1906-08-15,-0.17792906,-0.23689504,-0.07341805
Northern Hemisphere,,1906-09-15,-0.22905605,-0.31777707,-0.13593607
Northern Hemisphere,,1906-10-15,-0.23142006,-0.35288206,-0.14655505
Northern Hemisphere,,1906-11-15,-0.27226707,-0.40912804,-0.18351404
Northern Hemisphere,,1906-12-15,-0.26168007,-0.4013221,-0.16729204
Northern Hemisphere,,1907-01-15,-0.20150904,-0.30529407,-0.08860104
Northern Hemisphere,,1907-02-15,-0.24778004,-0.34536704,-0.14767106
Northern Hemisphere,,1907-03-15,-0.21592806,-0.30285907,-0.12926205
Northern Hemisphere,,1907-04-15,-0.26777908,-0.34138706,-0.19428204
Northern Hemisphere,,1907-05-15,-0.18488805,-0.23714204,-0.11773305
Northern Hemisphere,,1907-06-15,-0.28928906,-0.32554606,-0.20148806
Northern Hemisphere,,1907-07-15,-0.20183004,-0.24803106,-0.10216905
Northern Hemisphere,,1907-08-15,-0.4319791,-0.47156504,-0.33079305
Northern Hemisphere,,1907-09-15,-0.35302505,-0.4138631,-0.26426607
Northern Hemisphere,,1907-10-15,-0.30193806,-0.39235005,-0.21556906
Northern Hemisphere,,1907-11-15,-0.26295605,-0.3630871,-0.16752405
Northern Hemisphere,,1907-12-15,-0.23749904,-0.3446791,-0.13499306
Northern Hemisphere,,1908-01-15,-0.30587506,-0.3904591,-0.19219704
Northern Hemisphere,,1908-02-15,-0.30263308,-0.38056806,-0.21004604
Northern Hemisphere,,1908-03-15,-0.42308804,-0.49268606,-0.34356108
Northern Hemisphere,,1908-04-15,-0.31125608,-0.36619207,-0.24357204
Northern Hemisphere,,1908-05-15,-0.32939008,-0.36730006,-0.25996208
Northern Hemisphere,,1908-06-15,-0.31889006,-0.36127308,-0.23873405
Northern Hemisphere,,1908-07-15,-0.3524361,-0.40944108,-0.26340908
Northern Hemisphere,,1908-08-15,-0.30807108,-0.35731104,-0.21131904
Northern Hemisphere,,1908-09-15,-0.38901308,-0.43413708,-0.29820606
Northern Hemisphere,,1908-10-15,-0.33622006,-0.40097108,-0.25148207
Northern Hemisphere,,1908-11-15,-0.37737104,-0.4560111,-0.28725508
Northern Hemisphere,,1908-12-15,-0.42275408,-0.50805604,-0.32258508
Northern Hemisphere,,1909-01-15,-0.23377307,-0.29739606,-0.12975405
Northern Hemisphere,,1909-02-15,-0.34854707,-0.40735206,-0.25307706
Northern Hemisphere,,1909-03-15,-0.45074704,-0.50300103,-0.36547306
Northern Hemisphere,,1909-04-15,-0.33603707,-0.37603208,-0.27198806
Northern Hemisphere,,1909-05-15,-0.28717306,-0.31950808,-0.22002207
Northern Hemisphere,,1909-06-15,-0.34465507,-0.40079406,-0.26946208
Northern Hemisphere,,1909-07-15,-0.40320507,-0.46818307,-0.32429606
Northern Hemisphere,,1909-08-15,-0.27516708,-0.33952305,-0.18903305
Northern Hemisphere,,1909-09-15,-0.3715081,-0.4133831,-0.28299108
Northern Hemisphere,,1909-10-15,-0.37019005,-0.41542205,-0.28744507
Northern Hemisphere,,1909-11-15,-0.46434507,-0.52182,-0.36893705
Northern Hemisphere,,1909-12-15,-0.35759005,-0.41764906,-0.25895607
Northern Hemisphere,,1910-01-15,-0.24585904,-0.30528906,-0.14994906
Northern Hemisphere,,1910-02-15,-0.37632105,-0.43439707,-0.28295305
Northern Hemisphere,,1910-03-15,-0.45470604,-0.503866,-0.37643304
Northern Hemisphere,,1910-04-15,-0.4252461,-0.46662208,-0.36977306
Northern Hemisphere,,1910-05-15,-0.33798805,-0.37826607,-0.28400108
Northern Hemisphere,,1910-06-15,-0.35409304,-0.41988304,-0.29226807
Northern Hemisphere,,1910-07-15,-0.49534205,-0.58118504,-0.43029204
Northern Hemisphere,,1910-08-15,-0.3713371,-0.4493191,-0.30036208
Northern Hemisphere,,1910-09-15,-0.28933308,-0.34692106,-0.21516006
Northern Hemisphere,,1910-10-15,-0.29386106,-0.34540007,-0.22682007
Northern Hemisphere,,1910-11-15,-0.37050608,-0.42911205,-0.28057006
Northern Hemisphere,,1910-12-15,-0.42682806,-0.48824307,-0.32721806
Northern Hemisphere,,1911-01-15,-0.22400405,-0.28284907,-0.12178804
Northern Hemisphere,,1911-02-15,-0.42694405,-0.47956505,-0.33544007
